distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
16-15-7,3,KNN,DeepONMF_H3,1,155,33,7,5,0.94,0.96875,0.825,0.9567901234567902,0.896875
16-15-7,3,KNN,DeepONMF_H3,2,159,35,5,1,0.97,0.99375,0.875,0.9695121951219512,0.934375
16-15-7,3,KNN,DeepONMF_H3,3,155,26,14,5,0.905,0.96875,0.65,0.9171597633136095,0.809375
16-15-7,3,KNN,DeepONMF_H3,4,155,33,7,5,0.94,0.96875,0.825,0.9567901234567902,0.896875
16-15-7,3,KNN,DeepONMF_H3,5,158,28,12,2,0.93,0.9875,0.7,0.9294117647058824,0.84375
16-15-7,3,KNN,DeepONMF_W,1,141,34,6,19,0.875,0.88125,0.85,0.9591836734693877,0.865625
16-15-7,3,KNN,DeepONMF_W,2,139,36,4,21,0.875,0.86875,0.9,0.972027972027972,0.884375
16-15-7,3,KNN,DeepONMF_W,3,142,33,7,18,0.875,0.8875,0.825,0.9530201342281879,0.85625
16-15-7,3,KNN,DeepONMF_W,4,146,32,8,14,0.89,0.9125,0.8,0.948051948051948,0.85625
16-15-7,3,KNN,DeepONMF_W,5,143,34,6,17,0.885,0.89375,0.85,0.959731543624161,0.871875
16-15-7,3,SVM,DeepONMF_H3,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
16-15-7,3,SVM,DeepONMF_H3,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
16-15-7,3,SVM,DeepONMF_H3,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
16-15-7,3,SVM,DeepONMF_H3,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
16-15-7,3,SVM,DeepONMF_H3,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
16-15-7,3,SVM,DeepONMF_W,1,147,39,1,13,0.93,0.91875,0.975,0.9932432432432432,0.9468749999999999
16-15-7,3,SVM,DeepONMF_W,2,145,37,3,15,0.91,0.90625,0.925,0.9797297297297297,0.915625
16-15-7,3,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
16-15-7,3,SVM,DeepONMF_W,4,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
16-15-7,3,SVM,DeepONMF_W,5,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
16-15-7,3,UjaNet,DeepONMF_H3,1,160,40,0,0,1.0,1.0,1.0,1.0,1.0
16-15-7,3,UjaNet,DeepONMF_H3,2,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
16-15-7,3,UjaNet,DeepONMF_H3,3,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
16-15-7,3,UjaNet,DeepONMF_H3,4,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
16-15-7,3,UjaNet,DeepONMF_H3,5,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
16-15-7,3,UjaNet,DeepONMF_W,1,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
16-15-7,3,UjaNet,DeepONMF_W,2,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
16-15-7,3,UjaNet,DeepONMF_W,3,154,36,4,6,0.95,0.9625,0.9,0.9746835443037974,0.93125
16-15-7,3,UjaNet,DeepONMF_W,4,153,40,0,7,0.965,0.95625,1.0,1.0,0.978125
16-15-7,3,UjaNet,DeepONMF_W,5,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
