distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
16-15-7,3,KNN,DeepONMF_H3,1,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262500000000001,0.7645116641646895,0.815625,200
16-15-7,3,KNN,DeepONMF_H3,2,PROMEDIO_MACRO,156,756,44,44,0.9119999999999999,0.78,0.945,0.8262306545913102,0.8625,200
16-15-7,3,KNN,DeepONMF_H3,3,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.9362499999999999,0.7645180910317297,0.840625,200
16-15-7,3,KNN,DeepONMF_H3,4,PROMEDIO_MACRO,148,748,52,52,0.8959999999999999,0.74,0.9349999999999999,0.7591744613523198,0.8375,200
16-15-7,3,KNN,DeepONMF_H3,5,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225,0.7718911910865933,0.80625,200
16-15-7,3,KNN,DeepONMF_W,1,PROMEDIO_MACRO,106,706,94,94,0.812,0.53,0.8825000000000001,0.5698757763975155,0.70625,200
16-15-7,3,KNN,DeepONMF_W,2,PROMEDIO_MACRO,118,718,82,82,0.836,0.59,0.8975,0.602409580203593,0.74375,200
16-15-7,3,KNN,DeepONMF_W,3,PROMEDIO_MACRO,114,714,86,86,0.828,0.57,0.8925000000000001,0.5887605148474714,0.73125,200
16-15-7,3,KNN,DeepONMF_W,4,PROMEDIO_MACRO,110,710,90,90,0.82,0.55,0.8875,0.5666541117388575,0.71875,200
16-15-7,3,KNN,DeepONMF_W,5,PROMEDIO_MACRO,120,720,80,80,0.8399999999999999,0.6,0.9,0.6102859156347529,0.7500000000000001,200
16-15-7,3,SVM,DeepONMF_H3,1,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.8594342673482245,0.90625,200
16-15-7,3,SVM,DeepONMF_H3,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8808645276292335,0.925,200
16-15-7,3,SVM,DeepONMF_H3,3,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8722655122655123,0.91875,200
16-15-7,3,SVM,DeepONMF_H3,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8513022393381828,0.90625,200
16-15-7,3,SVM,DeepONMF_H3,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.923972546928874,0.95,200
16-15-7,3,SVM,DeepONMF_W,1,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.7247551889061323,0.803125,200
16-15-7,3,SVM,DeepONMF_W,2,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.735,0.9337500000000001,0.733699301303657,0.834375,200
16-15-7,3,SVM,DeepONMF_W,3,PROMEDIO_MACRO,139,739,61,61,0.8780000000000001,0.6950000000000001,0.9237499999999998,0.6965429308049794,0.809375,200
16-15-7,3,SVM,DeepONMF_W,4,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7202839982839983,0.825,200
16-15-7,3,SVM,DeepONMF_W,5,PROMEDIO_MACRO,148,748,52,52,0.8959999999999999,0.74,0.9349999999999999,0.7347881629583757,0.8375,200
16-15-7,3,UjaNet,DeepONMF_H3,1,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9509909842672478,0.96875,200
16-15-7,3,UjaNet,DeepONMF_H3,2,PROMEDIO_MACRO,180,780,20,20,0.9599999999999997,0.9,0.975,0.9022164293523403,0.9375,200
16-15-7,3,UjaNet,DeepONMF_H3,3,PROMEDIO_MACRO,186,786,14,14,0.9720000000000001,0.93,0.9824999999999999,0.9302188868042528,0.95625,200
16-15-7,3,UjaNet,DeepONMF_H3,4,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.9257357706992002,0.95,200
16-15-7,3,UjaNet,DeepONMF_H3,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.9887499999999999,0.9556641604010025,0.971875,200
16-15-7,3,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8850218495445761,0.925,200
16-15-7,3,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.877921214963898,0.921875,200
16-15-7,3,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.8200000000000001,0.9550000000000001,0.8265933573940535,0.8875,200
16-15-7,3,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.8899999999999999,0.9724999999999999,0.8969646600409382,0.93125,200
16-15-7,3,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,177,777,23,23,0.9540000000000001,0.885,0.9712500000000001,0.8901207907504303,0.928125,200
