clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,39,158,2,1,0.985,0.975,0.9875,0.9512195121951219,0.98125,40
AS,32,155,5,8,0.935,0.8,0.96875,0.8648648648648649,0.884375,40
MR,33,155,5,7,0.94,0.825,0.96875,0.868421052631579,0.896875,40
MS,35,152,8,5,0.935,0.875,0.95,0.813953488372093,0.9125,40
MVP,34,153,7,6,0.935,0.85,0.95625,0.8292682926829268,0.903125,40
PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.8649999999999999,0.9662499999999999,0.8655454421493172,0.915625,200
