,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,1,1,0
real_AS,0,37,0,2,1
real_MR,1,2,34,3,0
real_MS,2,6,1,29,2
real_MVP,5,2,3,3,27
