,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,0,1
real_AS,0,39,1,0,0
real_MR,0,2,37,1,0
real_MS,1,2,0,34,3
real_MVP,3,3,2,2,30
