,N,AS,MR,MS,MVP
N,97.0,0.0,0.0,0.5,2.5
AS,0.0,95.5,2.5,1.5,0.5
MR,3.0,6.5,88.0,1.0,1.5
MS,1.0,0.5,0.5,91.5,6.5
MVP,4.0,2.5,1.5,2.0,90.0
