,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,95.0,4.0,0.0,1.0
MR,0.5,1.5,95.0,2.0,1.0
MS,0.5,1.5,1.0,95.0,2.0
MVP,2.0,3.0,1.0,3.0,91.0
