indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,sin_regularizacion,error_final,forma_h,forma_w,segundos
0,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.34660344058949777,7x212,126x7,0.04115150007419288
1,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.34210786721721803,7x212,126x7,0.03793250001035631
2,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.3460371120857127,7x212,126x7,0.037564999889582396
3,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.34763658012474796,7x212,126x7,0.03955140011385083
4,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.3427297998830737,7x212,126x7,0.04340990004129708
5,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.34603618669794856,7x212,126x7,0.037581800017505884
6,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.3471345836953114,7x212,126x7,0.04097239999100566
7,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.3432580283807425,7x212,126x7,0.03549010003916919
8,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.34462332720511396,7x212,126x7,0.04064899985678494
9,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.3454312719792185,7x212,126x7,0.034828499890863895
10,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.3461656159189828,7x212,126x7,0.04042649990878999
11,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.3466883787214214,7x212,126x7,0.03384879999794066
12,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.3449442285744209,7x212,126x7,0.03913789987564087
13,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.34302605433345806,7x212,126x7,0.038485199911519885
14,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.35267507625114736,7x212,126x7,0.035463300067931414
15,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.34878215087681935,7x212,126x7,0.03552299994044006
16,SNR_0db,DeepONMF,9-8-7,3,0.05,False,0.35096687820109934,7x212,126x7,0.03497919999063015
