,N,AS,MR,MS,MVP
N,98.5,0.0,1.0,0.0,0.5
AS,0.5,96.5,2.5,0.0,0.5
MR,0.0,1.0,96.0,1.5,1.5
MS,0.0,1.5,1.0,93.5,4.0
MVP,3.5000000000000004,3.5000000000000004,1.5,2.0,89.5
