,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,4,0
real_AS,0,30,5,4,1
real_MR,0,2,35,2,1
real_MS,0,6,2,30,2
real_MVP,12,3,3,4,18
