,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,25,7,4,4
real_MR,0,5,31,3,1
real_MS,4,5,0,28,3
real_MVP,7,4,0,2,27
