indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,20-12-11-10,4,0.28458901925086494,126x10,10x212,20,0.0394202946089659,0.3434590120535217,0.027876700012711808,12,0.2268709468885999,0.15797830717427622,0.00871780002489686,11,0.21821005718909375,0.1389409483686311,0.010080200008815154,10,0.12948738512931493,0.14941346903829777,0.007582200021715835
1,N,New_N_002.wav,20-12-11-10,4,0.3009717295545529,126x10,10x212,20,0.04388184051280943,0.3718621768072039,0.021733000001404434,12,0.2479413721004864,0.18660493608490156,0.009360999974887818,11,0.19357418600946705,0.14829049158482752,0.01003210002090782,10,0.22371730351776103,0.14470211175386177,0.008558300003642216
2,N,New_N_003.wav,20-12-11-10,4,0.27936823314160014,126x10,10x212,20,0.03744012538454681,0.39055318454321786,0.02475479998975061,12,0.23534160938592805,0.19791321868112063,0.008623299974715337,11,0.19367445331985508,0.16499689834881015,0.006294799997704104,10,0.23739416562939095,0.13953720276586676,0.009112500003539026
3,N,New_N_004.wav,20-12-11-10,4,0.3021798865604423,126x10,10x212,20,0.042038778330182866,0.35797285063484685,0.026957399997627363,12,0.27494574351024065,0.12851358094698012,0.009722399991005659,11,0.218169020149884,0.10013174667167918,0.010338100022636354,10,0.23220362356987836,0.10195551409668743,0.009758199972566217
4,N,New_N_005.wav,20-12-11-10,4,0.31886521414077257,126x10,10x212,20,0.04363972922075228,0.3890085726540993,0.028002800012473017,12,0.27099353116975083,0.15060284377406044,0.006063600012566894,11,0.2866065068194692,0.12705439581473535,0.009158400003798306,10,0.19573975444749966,0.1069396701970808,0.009841899998718873
5,N,New_N_006.wav,20-12-11-10,4,0.3261719335498953,126x10,10x212,20,0.041512895373680275,0.3695341520210253,0.024233699979959056,12,0.27422173756641355,0.1948051223953522,0.00634730001911521,11,0.24982688570867437,0.15682860924843817,0.005868799984455109,10,0.19463922449996296,0.14558883085160296,0.0061311000026762486
6,N,New_N_007.wav,20-12-11-10,4,0.27566278224475965,126x10,10x212,20,0.040042588727074495,0.3787006820269906,0.02375030002440326,12,0.2694059564256792,0.16154199818152043,0.007689199992455542,11,0.16775020618939468,0.1441818469073782,0.0056545000115875155,10,0.2003522092212064,0.1276302606924556,0.005107200006023049
7,N,New_N_008.wav,20-12-11-10,4,0.287716244878294,126x10,10x212,20,0.04299372129141322,0.3715303560669369,0.02642760000890121,12,0.23441297447199433,0.1871548977693349,0.010673100012354553,11,0.18014727483865628,0.14755757486102555,0.009192900004563853,10,0.15747358612939477,0.1399375786325196,0.006201400014106184
8,N,New_N_009.wav,20-12-11-10,4,0.30030325899143645,126x10,10x212,20,0.04008778739186863,0.40833402329694796,0.02594900000258349,12,0.24161890689193918,0.1651044498223683,0.010281199996825308,11,0.281219924823784,0.1629853794613879,0.00922749997698702,10,0.17942761727716408,0.13856617724108575,0.005951900006039068
9,N,New_N_010.wav,20-12-11-10,4,0.32934224109954396,126x10,10x212,20,0.04051797365051288,0.39452056646189715,0.02674440000555478,12,0.23607900184956077,0.20219782469973502,0.009691899991594255,11,0.2976014611609645,0.13729539753228856,0.009237500024028122,10,0.18288107920568308,0.1301395297559764,0.005142799986060709
10,N,New_N_011.wav,20-12-11-10,4,0.31305741168497797,126x10,10x212,20,0.04210212850378206,0.3926440806076088,0.027196599985472858,12,0.2637893609161644,0.15027745791922664,0.008038100000703707,11,0.2392626772697733,0.12191454595239937,0.008032999990973622,10,0.30270132943680006,0.1231919723146929,0.009112700005061924
11,N,New_N_012.wav,20-12-11-10,4,0.32343756362091586,126x10,10x212,20,0.04536748715628089,0.3905180752565429,0.027956100006122142,12,0.27575817937912217,0.17643717601952327,0.008447200001683086,11,0.20451113324455542,0.16073996491117423,0.010469899978488684,10,0.20446311828621888,0.16453525521755513,0.009390699997311458
12,N,New_N_013.wav,20-12-11-10,4,0.3300529284008298,126x10,10x212,20,0.047481531230729165,0.37300604867088644,0.026998799992725253,12,0.2835835365065898,0.201486637089467,0.009247900015907362,11,0.30369408773827106,0.14612942515282085,0.009533500007819384,10,0.18306398030854076,0.13512383115100615,0.00841999999829568
13,N,New_N_014.wav,20-12-11-10,4,0.31214905054556374,126x10,10x212,20,0.03875523311923351,0.33331042054521876,0.02675610000733286,12,0.243269625985816,0.17894443759257656,0.008807300007902086,11,0.22260433728382753,0.16201340633378375,0.009778699983144179,10,0.23113796810096313,0.1260836680745999,0.007038799987640232
14,N,New_N_015.wav,20-12-11-10,4,0.2938897650901004,126x10,10x212,20,0.04448740354065201,0.39373839792051507,0.0275209000101313,12,0.23608066628449015,0.1840008571065126,0.008558300003642216,11,0.21031145196993295,0.14082860087338836,0.009179299988318235,10,0.18369088288193125,0.12053570301033444,0.007970700011355802
15,N,New_N_016.wav,20-12-11-10,4,0.30685597042962404,126x10,10x212,20,0.04183753253468983,0.3650076095394496,0.02486880001379177,12,0.2801018796177507,0.1890837695320114,0.006499299983261153,11,0.20387821830538594,0.1806217984930295,0.010679099999833852,10,0.19446009667633293,0.1632946202261566,0.009688599995570257
16,N,New_N_017.wav,20-12-11-10,4,0.28285476072483356,126x10,10x212,20,0.0401910611720375,0.3674469552184008,0.03016379999462515,12,0.24354001714025522,0.18875560997165086,0.008923099987441674,11,0.18892225202210344,0.1531515315760909,0.01171210000757128,10,0.1590929976770799,0.1428258231575814,0.0074591000156942755
