,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,1,2,2
real_AS,0,29,4,5,2
real_MR,0,7,31,2,0
real_MS,0,17,5,17,1
real_MVP,12,5,2,3,18
