indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h
0,2-6-20,3,0.19293980512251244,20x212,0.040811800019582734,2,0.1479943492931178,0.17949546605755423,6,0.04519492367458656,0.1628976030035681,20,0.03634172463441907,0.16641189844565463
1,2-6-20,3,0.19300141277923982,20x212,0.036649599991505966,2,0.14578798628521816,0.1192278703423002,6,0.042381027454808824,0.09817253789191707,20,0.041116430085128004,0.143399544246947
2,2-6-20,3,0.19644342938741527,20x212,0.044116799981566146,2,0.15189010659731592,0.1306747229423307,6,0.0461961460308586,0.09753118975167778,20,0.03621544248016994,0.1568672951408534
3,2-6-20,3,0.18546005621406852,20x212,0.026009900000644848,2,0.13737658415681991,0.1259298342091516,6,0.0460072873928752,0.09187539122090721,20,0.035892911873512325,0.13398928182668868
4,2-6-20,3,0.1963506857624215,20x212,0.025130199996056035,2,0.14671531339250005,0.2378465204684902,6,0.04559076851380957,0.2180678880322862,20,0.044117680977771724,0.1890358323177713
5,2-6-20,3,0.20244491303911008,20x212,0.032849299983354285,2,0.15763507922056472,0.08869916946155564,6,0.03987158539839459,0.11737499808502515,20,0.04316154004676145,0.12959931635270114
6,2-6-20,3,0.197303351860159,20x212,0.02979950001463294,2,0.1520347169351231,0.1425907793620288,6,0.03964976318962733,0.13842062570890343,20,0.0440382991019239,0.1010783166300952
7,2-6-20,3,0.2016698746341851,20x212,0.033918300003279,2,0.15838975892672455,0.15485783711687473,6,0.0485076199907403,0.2175671153592442,20,0.03900469146050525,0.1954585544020999
8,2-6-20,3,0.199522943430418,20x212,0.029238999995868653,2,0.1531665687690685,0.14058937909799885,6,0.047993804139733254,0.1871562710456546,20,0.034186788071358484,0.17173283276040557
9,2-6-20,3,0.21641355121749767,20x212,0.026201900007436052,2,0.1768531965299632,0.1973384410432711,6,0.04354601401316143,0.13690069789987555,20,0.04111895585775869,0.16280835906791355
10,2-6-20,3,0.20657590321090144,20x212,0.031232899986207485,2,0.1618441050148789,0.12664661721322384,6,0.04324531707057137,0.11437848412257946,20,0.042257782005981084,0.17495363716225623
11,2-6-20,3,0.2051663174649986,20x212,0.038374300027498975,2,0.16146857636449338,0.1390623565008549,6,0.042929553345574,0.13611523424345873,20,0.04139273443457725,0.1648197290004073
12,2-6-20,3,0.19239936072504468,20x212,0.03061729998444207,2,0.14436239557615008,0.22343254479539215,6,0.04253033573750295,0.1369347270354447,20,0.04503739497643897,0.1520236633058024
13,2-6-20,3,0.19646573634696193,20x212,0.0365499000181444,2,0.1563987698502863,0.1966878393136966,6,0.04427125608207756,0.23516396549249252,20,0.03642314650383293,0.2312240408632953
14,2-6-20,3,0.1978953553434873,20x212,0.04263909999281168,2,0.148219508499859,0.14692686580617198,6,0.044083666211877606,0.10936045980643233,20,0.04230806990450536,0.09695147764740696
15,2-6-20,3,0.19917907619476227,20x212,0.04447210000944324,2,0.15923234608169018,0.19367445149942625,6,0.04054910093319958,0.26051624229511716,20,0.04345753607689529,0.1714651425426402
16,2-6-20,3,0.20784049613259023,20x212,0.04570149999926798,2,0.15670842595162376,0.10728729989179879,6,0.04274783844943772,0.12537257044658437,20,0.048169158716479504,0.15775333115914583
17,2-6-20,3,0.19029735810523946,20x212,0.0458851000003051,2,0.14238411070230533,0.3282374808458254,6,0.04334332938498056,0.20530086740849424,20,0.043518345803190486,0.14905471279460944
18,2-6-20,3,0.19482544065102156,20x212,0.04746149998391047,2,0.15205840905079115,0.14101258715451412,6,0.04775030333448632,0.11921453652740646,20,0.03135220843252066,0.16462241691851054
19,2-6-20,3,0.19490439639014234,20x212,0.044810599996708333,2,0.1595074303056392,0.17804904924813866,6,0.04125867062169916,0.20592778603041248,20,0.037280439310668705,0.22823571439439802
20,2-6-20,3,0.15878134352660833,20x212,0.022981499991146848,2,0.10588769587110448,0.6653308608379369,6,0.045519673432438304,0.19785596145069173,20,0.040237510372473625,0.15838720094257164
21,2-6-20,3,0.2038606069635814,20x212,0.03813369999988936,2,0.1578758073182814,0.18851118065145406,6,0.046790718614908744,0.19569266849419345,20,0.04006803534869083,0.11783729540746725
22,2-6-20,3,0.21041941450187002,20x212,0.032090799999423325,2,0.16802654515565044,0.08946883950885297,6,0.042020313488453885,0.10076479638872352,20,0.04098530185493223,0.1346162328513327
23,2-6-20,3,0.19820824427985834,20x212,0.026509499992243946,2,0.14802973942378364,0.09958594619241161,6,0.04792001861978359,0.21334712741376247,20,0.04308972920062134,0.13940399114177715
24,2-6-20,3,0.21381091346335002,20x212,0.03195390000473708,2,0.1757072403562403,0.29561631320008325,6,0.0461528773730292,0.13921150737111304,20,0.03852850253445548,0.14183875462985324
25,2-6-20,3,0.20995027019506138,20x212,0.028755500010447577,2,0.15883329565283935,0.16012157184571318,6,0.044468312791691944,0.10464775404286367,20,0.04713406888939181,0.13997348854548278
26,2-6-20,3,0.20144155551226003,20x212,0.044783499994082376,2,0.1570752320372209,0.12785244380751437,6,0.04344754481936101,0.13370193219278959,20,0.040037537301405676,0.1284704551828891
27,2-6-20,3,0.19915935619465355,20x212,0.04071050000493415,2,0.1558918071346196,0.19480875381860907,6,0.04512807904709718,0.1123023199274965,20,0.038050442521384814,0.13763071049599443
28,2-6-20,3,0.1797568040051804,20x212,0.03628159998334013,2,0.1330364684751253,0.2781979035955858,6,0.03645237560376431,0.23419896368589174,20,0.04091218041618504,0.15832682506120246
29,2-6-20,3,0.20133249514306556,20x212,0.03565760000492446,2,0.15519385238682448,0.14999936529537272,6,0.043012019437013854,0.10133385659413066,20,0.04321126733464557,0.11821061619772735
30,2-6-20,3,0.17935337039167676,20x212,0.026434200000949204,2,0.13009022104726442,0.22547443625352642,6,0.041592519898335914,0.20122304637222846,20,0.037873142539988816,0.15561683592999842
31,2-6-20,3,0.1983149263167328,20x212,0.037108999997144565,2,0.1507551166987004,0.1385492344516021,6,0.04471858235883658,0.11568347522936898,20,0.040575760584432206,0.08810722618131492
32,2-6-20,3,0.20514841634063036,20x212,0.028356099996017292,2,0.15998829216812316,0.18601357913828503,6,0.04406004712966523,0.14992574354775806,20,0.039336025828712866,0.11423519964526777
33,2-6-20,3,0.19883753141183164,20x212,0.02787349998834543,2,0.15562052867128104,0.20418273461592887,6,0.04038686563656727,0.15024009618184314,20,0.042102050300451895,0.19604270523706532
34,2-6-20,3,0.19932944981991632,20x212,0.0354974000074435,2,0.15430352284765167,0.20092212454035102,6,0.04289778176613863,0.12946436490594182,20,0.04137518932352207,0.11149694866575104
35,2-6-20,3,0.18897734428670493,20x212,0.046109799994155765,2,0.15037477852159292,0.23667999561758757,6,0.04287440013267606,0.17501142630934577,20,0.033997710455921135,0.1250628403550119
36,2-6-20,3,0.15824259262168403,20x212,0.05020609998609871,2,0.0954341502624837,0.10691444647581827,6,0.04217398006100365,0.1855663711429116,20,0.04644411988205801,0.1584500014867658
37,2-6-20,3,0.19025292948397066,20x212,0.02422589997877367,2,0.14487372597047066,0.15388961519731004,6,0.04437701301219016,0.13695913605820031,20,0.03771103281401996,0.15392056487516229
38,2-6-20,3,0.19398743592590528,20x212,0.03849839998292737,2,0.14334579629546046,0.14013077960543144,6,0.045000898850615825,0.15314578989281133,20,0.042242555757003954,0.16298677841341178
39,2-6-20,3,0.19121566923396383,20x212,0.04057390001253225,2,0.15087739656021174,0.1946177942748842,6,0.039744571512048334,0.17147732274426725,20,0.03720144573310094,0.1656634849489482
40,2-6-20,3,0.1685333268738502,20x212,0.033514499984448776,2,0.11101420054653122,0.07886031080965875,6,0.04099518255865762,0.13107137132976415,20,0.040656817410406415,0.12070958078052736
41,2-6-20,3,0.16908049919921048,20x212,0.0355347000004258,2,0.11373089562092731,0.1479934493930207,6,0.04513359923552693,0.12725862033377422,20,0.03877543903807338,0.1615188069000517
42,2-6-20,3,0.16866607921049853,20x212,0.04358120000688359,2,0.10964861893115509,0.1859868398103553,6,0.04536453711382286,0.1171708193242825,20,0.03982613318041867,0.19056930487426335
