epoca,loss_train,loss_val
1,0.4314090025268103,0.19916076958179474
2,0.21233749879818214,0.0908668115735054
3,0.12937166622692817,0.08390641212463379
4,0.10649925079441776,0.05545062944293022
5,0.07542023537557964,0.0644822046160698
6,0.08295637200047311,0.08111326396465302
7,0.06302832062225973,0.05735566467046738
8,0.04270235592598151,0.04358706623315811
9,0.02748477177412592,0.04403078183531761
10,0.02241344812270989,0.041131410747766495
11,0.03117985474998357,0.05632461979985237
12,0.022367779099735537,0.04602288827300072
13,0.018114460827698502,0.027303678914904594
14,0.013433756323323857,0.034350305795669556
15,0.014177516525017765,0.07901068776845932
16,0.01854912111157696,0.05040436238050461
17,0.007267977957389193,0.0627540871500969
18,0.006461773085848826,0.05271662771701813
19,0.008720302687546982,0.030622508376836777
20,0.0026056193644188553,0.023684095591306686
21,0.004928982089884477,0.04133547469973564
22,0.005949523178885916,0.0804888978600502
23,0.00874741717543178,0.022933878004550934
24,0.002923427591601667,0.04521695151925087
25,0.0008843767311764436,0.04174935817718506
26,0.0065794896161971836,0.0789572149515152
27,0.0049177565570459195,0.051298342645168304
28,0.002323535907877939,0.03509097173810005
29,0.001410476816787602,0.036396972835063934
30,0.0013170408850501514,0.04058099165558815
