distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
12-10-7-4,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8563015746839276,0.8875,200
12-10-7-4,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,156,756,44,44,0.9120000000000001,0.78,0.945,0.786006216006216,0.8625,200
12-10-7-4,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,157,757,43,43,0.914,0.7849999999999999,0.94625,0.8099870407933288,0.865625,200
12-10-7-4,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,155,755,45,45,0.9099999999999999,0.775,0.94375,0.7959170653907497,0.859375,200
12-10-7-4,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,152,752,48,48,0.9040000000000001,0.7600000000000001,0.9400000000000001,0.8325610580703959,0.85,200
12-10-7-4,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.915,0.6717540681961934,0.7875000000000001,200
12-10-7-4,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,118,718,82,82,0.836,0.59,0.8975,0.6358207131792037,0.74375,200
12-10-7-4,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.62,0.905,0.663896366976764,0.7625,200
12-10-7-4,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9175000000000001,0.6794102124290803,0.79375,200
12-10-7-4,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,141,741,59,59,0.882,0.705,0.9262500000000001,0.7376079554628869,0.815625,200
12-10-7-4,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.8899999999999999,0.9725000000000001,0.8947433986605086,0.93125,200
12-10-7-4,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8744179127105957,0.921875,200
12-10-7-4,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8819968210910684,0.925,200
12-10-7-4,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9005118368809146,0.9375,200
12-10-7-4,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9110967201192764,0.940625,200
12-10-7-4,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,152,752,48,48,0.9039999999999999,0.76,0.9400000000000001,0.774328910190979,0.85,200
12-10-7-4,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,149,749,51,51,0.898,0.745,0.93625,0.7559956282254504,0.840625,200
12-10-7-4,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,151,751,49,49,0.9019999999999999,0.7550000000000001,0.9387500000000001,0.7741639732816203,0.846875,200
12-10-7-4,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,152,752,48,48,0.9039999999999999,0.76,0.9399999999999998,0.7665305315855345,0.85,200
12-10-7-4,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.93625,0.7499820959728684,0.840625,200
12-10-7-4,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887500000000001,0.9556421470579455,0.971875,200
12-10-7-4,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,179,779,21,21,0.9579999999999999,0.8949999999999999,0.9737500000000001,0.897039627039627,0.934375,200
12-10-7-4,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.93,0.9824999999999999,0.9327316596652983,0.95625,200
12-10-7-4,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9264037505163577,0.953125,200
12-10-7-4,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,193,793,7,7,0.9860000000000001,0.9650000000000001,0.9912500000000002,0.9658420441347271,0.978125,200
12-10-7-4,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.9612499999999999,0.8479741019214704,0.903125,200
12-10-7-4,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8846587455098094,0.921875,200
12-10-7-4,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8440088371437083,0.890625,200
12-10-7-4,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8734570236076692,0.91875,200
12-10-7-4,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8331779031779032,0.890625,200
