,N,AS,MR,MS,MVP
N,97.0,0.0,0.5,1.0,1.5
AS,0.0,93.0,5.0,1.5,0.5
MR,2.0,5.5,89.5,2.5,0.5
MS,0.5,1.0,1.0,96.0,1.5
MVP,3.0,2.5,2.0,1.5,91.0
