indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,20-16-13-10,4,0.34159929791784094,10x212,0.04804399999557063,20,0.039420294066474425,0.34345901370393306,16,0.21944891528397908,0.17029928035979347,13,0.247084096950197,0.11304927495972497,10,0.3170283610826032,0.09539298817868413
1,20-16-13-10,4,0.3503903446680745,10x212,0.05565319999004714,20,0.04388184210167848,0.3718621797724546,16,0.1655523304990356,0.14497442340582875,13,0.2630323365009751,0.10936806635627014,10,0.36840730937208876,0.09212835261661417
2,20-16-13-10,4,0.34365674888825587,10x212,0.05370960000436753,20,0.03744012530412143,0.39055318542486916,16,0.17100890929846785,0.15037958798935028,13,0.21272890368449493,0.12164041756690724,10,0.3508572399021334,0.1161961588910422
3,20-16-13-10,4,0.3685735828537322,10x212,0.0409679000149481,20,0.042038779014821274,0.35797285162405246,16,0.2196511236804612,0.13127627567312009,13,0.26370088596568375,0.08678380945871182,10,0.31004403438350275,0.07986845789144757
4,20-16-13-10,4,0.31699806674702025,10x212,0.03989509999519214,20,0.04363972974888305,0.38900857446206993,16,0.17629798088698148,0.1555725868384302,13,0.24630263596193064,0.13134942502818556,10,0.313187868301027,0.12067476639429627
5,20-16-13-10,4,0.35301087068888765,10x212,0.05566069998894818,20,0.041512894985472365,0.36953415476501755,16,0.19178998606580475,0.16119224441740956,13,0.25358787107187114,0.15162686025297728,10,0.37504622521899383,0.15426101468398223
6,20-16-13-10,4,0.37012465541073936,10x212,0.0458943999838084,20,0.04004258856647152,0.3787006845715144,16,0.20795390598818733,0.14849301847671376,13,0.3027666110269015,0.12807323741188648,10,0.30676115143899113,0.10830701412531059
7,20-16-13-10,4,0.33561244633199316,10x212,0.05676219999440946,20,0.04299372052212744,0.3715303571213857,16,0.18767515591077852,0.14553396307933972,13,0.2502553406703314,0.12646940378581908,10,0.33962994660746354,0.11418407125090636
8,20-16-13-10,4,0.35831296616577746,10x212,0.04769859998486936,20,0.040087787842082126,0.4083340194597364,16,0.20502778681694975,0.16599051764369188,13,0.2780503290374224,0.13122049822194973,10,0.3122759556896007,0.13001948363886018
9,20-16-13-10,4,0.3632505588128802,10x212,0.06200490001356229,20,0.04051797325409531,0.3945205674712955,16,0.19631394384644324,0.1724871145542807,13,0.25894276465461186,0.13190157273827327,10,0.30487752394853934,0.11321757576762387
10,20-16-13-10,4,0.3228027683019877,10x212,0.04013179999310523,20,0.04210212867913064,0.392644084373567,16,0.18554666925143531,0.16195709962729393,13,0.23068190014519338,0.13061657863094395,10,0.2753030580209363,0.1214684436793353
11,20-16-13-10,4,0.3469605512904748,10x212,0.03983709999010898,20,0.04536748694618549,0.39051807366507,16,0.19484063776076693,0.17329663317491115,13,0.27823745043893783,0.1304571285961229,10,0.2903668681918958,0.12869678906711748
12,20-16-13-10,4,0.3529502886410555,10x212,0.035424399975454435,20,0.04748153214032557,0.37300604800653525,16,0.24377189030920976,0.13766154382941911,13,0.28621665391813256,0.09912479070783771,10,0.3409842302412035,0.09227904121395158
13,20-16-13-10,4,0.3416176141434122,10x212,0.04900440000346862,20,0.038755233125190455,0.33331042480038925,16,0.18212466992547705,0.15242338193785976,13,0.25412966000120646,0.11886174073647073,10,0.32779886202935066,0.11518976322898287
14,20-16-13-10,4,0.37572082153472874,10x212,0.055242500005988404,20,0.04448740445649088,0.3937383997697747,16,0.1997787969613515,0.16002488896825134,13,0.23710632324538491,0.1425426816879806,10,0.26979426490320296,0.13751253728621235
15,20-16-13-10,4,0.34773964194283086,10x212,0.05850240000290796,20,0.04183753343192581,0.3650076093274458,16,0.20937386107961992,0.16200608173143644,13,0.2504157390127069,0.1321682344830495,10,0.34065565855175245,0.11901946424741773
16,20-16-13-10,4,0.3347735911585745,10x212,0.03844460000982508,20,0.04019106094059681,0.36744695406542666,16,0.1681002250698117,0.18528128004558464,13,0.23901305743750323,0.14507160140450354,10,0.3044188171305499,0.1410035916960467
17,20-16-13-10,4,0.33706971615632064,10x212,0.04972400001133792,20,0.04454995086720028,0.41067109401782614,16,0.20682289002297255,0.15677869744336642,13,0.2707846742384637,0.1158973753815377,10,0.30504494763095513,0.102748118632919
18,20-16-13-10,4,0.35651633468789556,10x212,0.040349099988816306,20,0.04452131414628884,0.3859838255711971,16,0.19830277827836623,0.17570856206020552,13,0.24447717699311688,0.14455111110196897,10,0.2689230981258305,0.11915260463751315
