indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_-5db,N,New_N_001.wav,24,DeepONMF_H1,1,nndsvd,0.30187245612071084,24x212,0.033105700043961406,24,0.30187245612071084,0.30065483950770644,0.031991499941796064
1,SNR_-5db,N,New_N_002.wav,24,DeepONMF_H1,1,nndsvd,0.29896162437909773,24x212,0.028192500001750886,24,0.29896162437909773,0.3115899211137797,0.027366099995560944
2,SNR_-5db,N,New_N_003.wav,24,DeepONMF_H1,1,nndsvd,0.2949846894973321,24x212,0.029157400014810264,24,0.2949846894973321,0.3153036632488528,0.028386699967086315
3,SNR_-5db,N,New_N_004.wav,24,DeepONMF_H1,1,nndsvd,0.3041171402364994,24x212,0.030094799934886396,24,0.3041171402364994,0.3141108301771869,0.02935980004258454
4,SNR_-5db,N,New_N_005.wav,24,DeepONMF_H1,1,nndsvd,0.298005349608962,24x212,0.030299299978651106,24,0.298005349608962,0.3154720669673143,0.029459299985319376
5,SNR_-5db,N,New_N_006.wav,24,DeepONMF_H1,1,nndsvd,0.2965788237920956,24x212,0.028988400008529425,24,0.2965788237920956,0.3081756578437992,0.027798200026154518
6,SNR_-5db,N,New_N_007.wav,24,DeepONMF_H1,1,nndsvd,0.30228417898107435,24x212,0.029704299988225102,24,0.30228417898107435,0.308509156565035,0.02879080001730472
7,SNR_-5db,N,New_N_008.wav,24,DeepONMF_H1,1,nndsvd,0.29864205997520704,24x212,0.029853700078092515,24,0.29864205997520704,0.30301756015174175,0.028945600031875074
8,SNR_-5db,N,New_N_009.wav,24,DeepONMF_H1,1,nndsvd,0.2994337552730757,24x212,0.035322100040502846,24,0.2994337552730757,0.3160303175097039,0.0343095000134781
9,SNR_-5db,N,New_N_010.wav,24,DeepONMF_H1,1,nndsvd,0.2987726546392394,24x212,0.03381799999624491,24,0.2987726546392394,0.30343289164540843,0.03291229996830225
10,SNR_-5db,N,New_N_011.wav,24,DeepONMF_H1,1,nndsvd,0.301088520638166,24x212,0.029617800028063357,24,0.301088520638166,0.31262314099233657,0.028647499973885715
11,SNR_-5db,N,New_N_012.wav,24,DeepONMF_H1,1,nndsvd,0.3023662740848274,24x212,0.030243400018662214,24,0.3023662740848274,0.31025755757308093,0.029463500017300248
12,SNR_-5db,N,New_N_013.wav,24,DeepONMF_H1,1,nndsvd,0.30037552496704395,24x212,0.03134959994349629,24,0.30037552496704395,0.30194943046314865,0.03059949993621558
13,SNR_-5db,N,New_N_014.wav,24,DeepONMF_H1,1,nndsvd,0.3000834279013907,24x212,0.027949799899943173,24,0.3000834279013907,0.30599527522733183,0.02704980003181845
14,SNR_-5db,N,New_N_015.wav,24,DeepONMF_H1,1,nndsvd,0.30233016391131684,24x212,0.02846750000026077,24,0.30233016391131684,0.30751553586021446,0.027734600007534027
15,SNR_-5db,N,New_N_016.wav,24,DeepONMF_H1,1,nndsvd,0.2989246846467152,24x212,0.027632600045762956,24,0.2989246846467152,0.30165360370206984,0.026829499984160066
16,SNR_-5db,N,New_N_017.wav,24,DeepONMF_H1,1,nndsvd,0.3008896156552121,24x212,0.027612000005319715,24,0.3008896156552121,0.3112480039209888,0.026808700058609247
17,SNR_-5db,N,New_N_018.wav,24,DeepONMF_H1,1,nndsvd,0.299428967702764,24x212,0.029327300027944148,24,0.299428967702764,0.3060503541432921,0.028585299965925515
18,SNR_-5db,N,New_N_019.wav,24,DeepONMF_H1,1,nndsvd,0.2994956470823778,24x212,0.027335199993103743,24,0.2994956470823778,0.3161205572741128,0.026530300034210086
19,SNR_-5db,N,New_N_020.wav,24,DeepONMF_H1,1,nndsvd,0.30043693761533896,24x212,0.026550999958999455,24,0.30043693761533896,0.30457557586380646,0.02570580004248768
