,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.5,1.0
AS,0.0,95.5,2.5,1.0,1.0
MR,1.0,4.0,92.0,2.0,1.0
MS,1.0,1.0,1.0,95.0,2.0
MVP,2.0,2.0,1.5,2.0,92.5
