,N,AS,MR,MS,MVP
N,96.0,0.0,0.5,1.0,2.5
AS,0.5,94.5,3.0,1.0,1.0
MR,3.5000000000000004,5.0,88.0,2.5,1.0
MS,1.0,0.5,2.0,93.5,3.0
MVP,3.0,2.5,1.5,1.0,92.0
