,N,AS,MR,MS,MVP
N,94.0,0.0,1.0,1.0,4.0
AS,0.0,96.5,1.5,1.0,1.0
MR,2.5,6.5,87.0,2.5,1.5
MS,1.0,0.0,0.5,93.0,5.5
MVP,2.5,2.0,3.5000000000000004,2.0,90.0
