distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
20-12-11-10,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.9212499999999999,0.7660838168923275,0.803125,200
20-12-11-10,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.735,0.9337499999999999,0.7943317514623109,0.834375,200
20-12-11-10,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7000000000000001,0.925,0.7558180484225974,0.8125,200
20-12-11-10,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,149,749,51,51,0.8979999999999999,0.7450000000000001,0.9362499999999999,0.7838880925837447,0.840625,200
20-12-11-10,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225,0.7854022914150998,0.80625,200
20-12-11-10,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,107,707,93,93,0.8140000000000001,0.5349999999999999,0.88375,0.5900874125874125,0.709375,200
20-12-11-10,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,99,699,101,101,0.7979999999999999,0.495,0.87375,0.5259189584152846,0.684375,200
20-12-11-10,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,101,701,99,99,0.8019999999999999,0.505,0.87625,0.5045719176153959,0.690625,200
20-12-11-10,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,105,705,95,95,0.8100000000000002,0.525,0.88125,0.5231380454217207,0.703125,200
20-12-11-10,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,107,707,93,93,0.8140000000000001,0.535,0.88375,0.5456746524696835,0.7093750000000001,200
20-12-11-10,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662500000000002,0.879956006053567,0.915625,200
20-12-11-10,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8613475745001432,0.9125,200
20-12-11-10,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637500000000001,0.8599660705449919,0.909375,200
20-12-11-10,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.96125,0.8484582668793197,0.903125,200
20-12-11-10,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9200000000000002,0.9800000000000001,0.9227448362320272,0.95,200
20-12-11-10,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,134,734,66,66,0.868,0.6700000000000002,0.9175000000000001,0.6700337723741979,0.79375,200
20-12-11-10,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7040838220345609,0.8125,200
20-12-11-10,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,134,734,66,66,0.868,0.6699999999999999,0.9175000000000001,0.6670574475404196,0.79375,200
20-12-11-10,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.6583005486689697,0.790625,200
20-12-11-10,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.9299999999999999,0.7134994192799071,0.825,200
20-12-11-10,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,193,793,7,7,0.986,0.9650000000000001,0.99125,0.9669401330376941,0.978125,200
20-12-11-10,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737499999999999,0.9000490580847724,0.934375,200
20-12-11-10,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.9299999999999999,0.9824999999999999,0.9332067932067932,0.95625,200
20-12-11-10,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,190,790,10,10,0.9799999999999999,0.95,0.9875,0.950934065934066,0.96875,200
20-12-11-10,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,189,789,11,11,0.9780000000000001,0.945,0.9862499999999998,0.9457509607509607,0.965625,200
20-12-11-10,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8584285714285714,0.90625,200
20-12-11-10,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.9080745341614908,0.934375,200
20-12-11-10,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8211163215982168,0.88125,200
20-12-11-10,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8768126610231872,0.921875,200
20-12-11-10,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8540786749482402,0.90625,200
