,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,33,0,3,0,4
real_AS,0,38,1,1,0
real_MR,2,2,35,0,1
real_MS,0,0,2,35,3
real_MVP,3,2,5,2,28
