,N,AS,MR,MS,MVP
N,97.5,0.0,0.5,0.0,2.0
AS,0.0,96.0,2.5,0.0,1.5
MR,0.0,2.0,95.0,2.0,1.0
MS,0.0,2.0,1.0,94.0,3.0
MVP,3.5000000000000004,4.0,1.5,3.0,88.0
