indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,14-11-8-5,4,0.39299591036864134,126x5,5x212,14,0.053565624277173415,0.3483658118832574,0.01230280000163475,11,0.178607404896393,0.1187433714842527,0.004153900001256261,8,0.3270214174989692,0.10064264329469472,0.002867600000172388,5,0.46078546763843403,0.07446171118378915,0.0025072000062209554
1,N,New_N_002.wav,14-11-8-5,4,0.35512077271815706,126x5,5x212,14,0.05302317688497208,0.45024797291148055,0.009553700001561083,11,0.18557171653073995,0.20528987906336668,0.00388810000004014,8,0.31525881040982223,0.1681149994277986,0.002933900002972223,5,0.43006674062118483,0.1725985494950522,0.002960899997560773
2,N,New_N_003.wav,14-11-8-5,4,0.39567758847871043,126x5,5x212,14,0.05360478389717511,0.38382074437055286,0.00907549999828916,11,0.20838538096022335,0.1649738299738726,0.0049127000020234846,8,0.3220738279942635,0.14220229582974822,0.0030086999977356754,5,0.45417193860072946,0.14235194406372317,0.002640600003360305
3,N,New_N_004.wav,14-11-8-5,4,0.33809354722126445,126x5,5x212,14,0.05797804912504783,0.3663927473288995,0.009627699997508898,11,0.17086795051663806,0.16644550806863945,0.003943099996831734,8,0.17613800382576586,0.11866383269342218,0.002977399999508634,5,0.3849150813521757,0.09712527769063725,0.0025997999982791953
4,N,New_N_005.wav,14-11-8-5,4,0.4021702139053719,126x5,5x212,14,0.056848279548327836,0.37074822888858067,0.010584600000584032,11,0.20848596534285183,0.24518358525400602,0.003858700001728721,8,0.3241305183587407,0.172160837372767,0.0028798999992432073,5,0.4336920131516075,0.15272268527226784,0.0030501000001095235
5,N,New_N_006.wav,14-11-8-5,4,0.380554125186898,126x5,5x212,14,0.05813570900257088,0.3661931673566286,0.009111499995924532,11,0.18273946700165286,0.1771355510719447,0.004361300001619384,8,0.3738053265149474,0.16578632445657776,0.003430000004300382,5,0.4200208567783784,0.16444174680448245,0.0025858000008156523
6,N,New_N_007.wav,14-11-8-5,4,0.33240511487326374,126x5,5x212,14,0.057882584901206464,0.387855608555497,0.008548999998311047,11,0.22580147510192863,0.199611282889344,0.004119000004720874,8,0.37732682692731856,0.19359825928342428,0.0026703999974415638,5,0.4517813083273236,0.1758223981038557,0.002312199998414144
7,N,New_N_008.wav,14-11-8-5,4,0.416576516974628,126x5,5x212,14,0.057192134199308145,0.3461708825397673,0.00822800000605639,11,0.18808674098681408,0.15190694576539301,0.0035860999996657483,8,0.2520525344365586,0.14679075657731946,0.0026126000011572614,5,0.42690968989608563,0.17679610522033076,0.0022351999941747636
8,N,New_N_009.wav,14-11-8-5,4,0.3199559288689524,126x5,5x212,14,0.048771728860134644,0.35404304696216016,0.008631400000012945,11,0.2337172248724124,0.1594903059967334,0.00338769999507349,8,0.3502201979149495,0.1304816849177965,0.0024952000021585263,5,0.4527207894818631,0.12599635459711095,0.0021924999964539893
9,N,New_N_010.wav,14-11-8-5,4,0.36031561264558293,126x5,5x212,14,0.05452708359376625,0.3300242884447448,0.008227199999964796,11,0.18534052692038838,0.16859986893923135,0.0033200999969267286,8,0.30950862282986774,0.155163678485569,0.0024551999958930537,5,0.4191845567301585,0.13541947970114024,0.002198499998485204
