,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,3,1
real_AS,1,34,2,2,1
real_MR,0,2,36,2,0
real_MS,0,0,2,37,1
real_MVP,0,3,2,2,33
