,N,AS,MR,MS,MVP
N,97.5,0.0,0.0,0.0,2.5
AS,0.0,95.5,2.5,1.0,1.0
MR,2.0,6.0,88.5,1.5,2.0
MS,0.5,0.5,1.0,95.0,3.0
MVP,2.0,4.0,1.0,2.5,90.5
