,N,AS,MR,MS,MVP
N,97.0,0.0,1.5,0.5,1.0
AS,0.0,96.5,2.5,0.0,1.0
MR,3.0,4.0,89.5,2.0,1.5
MS,1.0,1.0,1.0,93.0,4.0
MVP,5.0,3.5000000000000004,1.5,3.5000000000000004,86.5
