,N,AS,MR,MS,MVP
N,97.0,0.0,0.0,0.5,2.5
AS,0.0,95.5,2.0,1.5,1.0
MR,3.0,9.0,83.5,3.5000000000000004,1.0
MS,0.5,2.0,0.5,94.0,3.0
MVP,4.0,4.0,3.0,2.0,87.0
