,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,0,3
real_AS,0,38,1,1,0
real_MR,1,0,35,2,2
real_MS,0,2,1,37,0
real_MVP,3,0,0,0,37
