clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
AS,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
MR,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
MS,39,159,1,1,0.99,0.975,0.99375,0.975,0.984375,40
MVP,39,157,3,1,0.98,0.975,0.98125,0.9285714285714286,0.9781249999999999,40
PROMEDIO_MACRO,196,796,4,4,0.9920000000000002,0.9800000000000001,0.9949999999999999,0.9807142857142856,0.9875,200
