,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,0,2
real_AS,0,33,1,3,3
real_MR,0,4,32,4,0
real_MS,1,1,0,34,4
real_MVP,2,5,2,2,29
