,N,AS,MR,MS,MVP
N,98.5,0.0,0.0,0.0,1.5
AS,0.5,94.0,3.0,0.0,2.5
MR,2.0,4.5,90.5,1.5,1.5
MS,1.0,0.0,1.5,94.5,3.0
MVP,3.0,3.0,1.0,2.0,91.0
