,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,1,1,1,2
real_AS,0,34,5,0,1
real_MR,1,2,36,0,1
real_MS,0,0,3,34,3
real_MVP,1,1,6,0,32
