indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,18-14-9-5,4,0.3641013969673577,126x5,5x212,18,0.03998735437319855,0.36438261113840825,0.010656000005837996,14,0.16383825117494372,0.1841274553286101,0.004732399997010361,9,0.29986143747335414,0.13404844200885832,0.003250000001571607,5,0.45776993519205783,0.14034242661730034,0.0025907000017468818
1,N,New_N_002.wav,18-14-9-5,4,0.4202691031390251,126x5,5x212,18,0.03791496488985101,0.35803919615990365,0.010402400002931245,14,0.20852349084676952,0.12634601392651135,0.00434300000051735,9,0.40428271851008263,0.1197672431909974,0.003210100003343541,5,0.5179916297720671,0.12586928707683281,0.002702300000237301
2,N,New_N_003.wav,18-14-9-5,4,0.404518228582284,126x5,5x212,18,0.04822881133559267,0.35985153378891993,0.013282300002174452,14,0.17263041854360925,0.1606901231268959,0.005040900003223214,9,0.309983098739766,0.1489417219940726,0.0032206999967456795,5,0.4670022308472944,0.14625705774071615,0.0026246999987051822
3,N,New_N_004.wav,18-14-9-5,4,0.4129492809177654,126x5,5x212,18,0.048519029702798096,0.3843665973815906,0.010368699993705377,14,0.19318873493382183,0.17320100182815107,0.006178499999805354,9,0.3680593717850764,0.1335477258522421,0.004665799999202136,5,0.5209365375359245,0.12204339757420038,0.003609900006267708
4,N,New_N_005.wav,18-14-9-5,4,0.4350214124532712,126x5,5x212,18,0.04924518092098266,0.3946543657985263,0.010242299998935778,14,0.18011299329583433,0.23697288288497614,0.006384499996784143,9,0.3336498820073087,0.15524450781419377,0.004080799997609574,5,0.5040085599803418,0.16186864162646525,0.0024985999989439733
5,N,New_N_006.wav,18-14-9-5,4,0.39607027545943513,126x5,5x212,18,0.048862255608477644,0.38525265366813605,0.009771899996849243,14,0.22448627187577702,0.18907668485241455,0.004249300000083167,9,0.3779058855130917,0.15368547984257172,0.002812300001096446,5,0.5204808376407729,0.1828490137156547,0.0023612000004504807
6,N,New_N_007.wav,18-14-9-5,4,0.37175660894268764,126x5,5x212,18,0.04426350701322152,0.3783608609660023,0.009394699998665601,14,0.19910909637838678,0.16929462193651396,0.00507629999628989,9,0.34581924932375857,0.1301763457333013,0.0033801999961724505,5,0.43781262684045524,0.1270147637294987,0.0023082999978214502
7,N,New_N_008.wav,18-14-9-5,4,0.3851970198088547,126x5,5x212,18,0.04866160853406759,0.36640732883790994,0.008648099996207748,14,0.19299472011130134,0.15349427228707496,0.004354600001533981,9,0.38701738535453295,0.11295770815157999,0.0028864999985671602,5,0.5483414555211849,0.13107900509739326,0.0022471999982371926
8,N,New_N_009.wav,18-14-9-5,4,0.35293367645894774,126x5,5x212,18,0.0445595046083653,0.4149437058469773,0.009870900001260452,14,0.167849372657096,0.22331102184288268,0.0037903999982518144,9,0.3277363371446185,0.17312772881636443,0.0027556999993976206,5,0.5146586000454468,0.15818610751454817,0.00219170000491431
9,N,New_N_010.wav,18-14-9-5,4,0.4224828015534639,126x5,5x212,18,0.04751037620187488,0.3507195818922024,0.0102511000004597,14,0.19398497139039853,0.11731354272102057,0.004561800000374205,9,0.40019042771619445,0.11478801910307006,0.0026717000000644475,5,0.5603084461057796,0.13946108303893356,0.002169400002458133
10,N,New_N_011.wav,18-14-9-5,4,0.41512014278725096,126x5,5x212,18,0.04193795380724595,0.3865719903518112,0.009571700000378769,14,0.23336711423923406,0.12979655673963283,0.004543299997749273,9,0.3885809503054616,0.1010771278190232,0.0031680000029155053,5,0.5208535372277315,0.1232834193946036,0.002310399999259971
11,N,New_N_012.wav,18-14-9-5,4,0.4691630250456726,126x5,5x212,18,0.05090480974698423,0.3384427297390087,0.008825299999443814,14,0.18743437899226512,0.12265385051620412,0.004598700004862621,9,0.2795541607440799,0.10000272339577572,0.002888600000005681,5,0.47359276678631734,0.09927277561212644,0.0022944000011193566
12,N,New_N_013.wav,18-14-9-5,4,0.3976114448271686,126x5,5x212,18,0.0494401694119791,0.3904557530558613,0.009265399996365886,14,0.21563860580347136,0.2006043275565366,0.0038581000044359826,9,0.3841731689585525,0.1371019778201415,0.0028229999952600338,5,0.526129201608909,0.12389120633179995,0.0022626000063610263
13,N,New_N_014.wav,18-14-9-5,4,0.399439247346239,126x5,5x212,18,0.04184514856673872,0.36954289142830377,0.010055099999590311,14,0.24299766349993795,0.17062615642916995,0.00377660000231117,9,0.4298185036905519,0.14355276718790122,0.002756599998974707,5,0.5164340636672184,0.14164945581402896,0.0022382000024663284
14,N,New_N_015.wav,18-14-9-5,4,0.3560818529705913,126x5,5x212,18,0.05217396742302461,0.3616887893472706,0.010264699994877446,14,0.1575707682183755,0.1662427572082605,0.004261399997631088,9,0.2900344857858387,0.13633177835146848,0.0030926000035833567,5,0.42675416108404923,0.11146032657998566,0.00308210000366671
