,N,AS,MR,MS,MVP
N,94.0,0.0,1.5,1.0,3.5000000000000004
AS,0.5,95.0,2.5,1.0,1.0
MR,2.5,5.0,89.5,2.0,1.0
MS,1.0,1.0,2.0,94.0,2.0
MVP,4.0,2.0,3.5000000000000004,1.5,89.0
