,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,0,37,1,1,1
real_MR,0,1,39,0,0
real_MS,0,0,1,38,1
real_MVP,0,3,0,0,37
