distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
8-6-4,3,KNN,DeepONMF_H3,1,157,32,8,3,0.945,0.98125,0.8,0.9515151515151515,0.890625
8-6-4,3,KNN,DeepONMF_H3,2,159,34,6,1,0.965,0.99375,0.85,0.9636363636363636,0.921875
8-6-4,3,KNN,DeepONMF_H3,3,156,30,10,4,0.93,0.975,0.75,0.9397590361445783,0.8625
8-6-4,3,KNN,DeepONMF_H3,4,159,34,6,1,0.965,0.99375,0.85,0.9636363636363636,0.921875
8-6-4,3,KNN,DeepONMF_H3,5,159,29,11,1,0.94,0.99375,0.725,0.9352941176470588,0.859375
8-6-4,3,KNN,DeepONMF_W,1,145,35,5,15,0.9,0.90625,0.875,0.9666666666666667,0.890625
8-6-4,3,KNN,DeepONMF_W,2,144,33,7,16,0.885,0.9,0.825,0.9536423841059603,0.8625
8-6-4,3,KNN,DeepONMF_W,3,145,29,11,15,0.87,0.90625,0.725,0.9294871794871795,0.815625
8-6-4,3,KNN,DeepONMF_W,4,140,35,5,20,0.875,0.875,0.875,0.9655172413793104,0.875
8-6-4,3,KNN,DeepONMF_W,5,147,33,7,13,0.9,0.91875,0.825,0.9545454545454546,0.871875
8-6-4,3,SVM,DeepONMF_H3,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
8-6-4,3,SVM,DeepONMF_H3,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
8-6-4,3,SVM,DeepONMF_H3,3,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
8-6-4,3,SVM,DeepONMF_H3,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
8-6-4,3,SVM,DeepONMF_H3,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
8-6-4,3,SVM,DeepONMF_W,1,142,39,1,18,0.905,0.8875,0.975,0.993006993006993,0.9312499999999999
8-6-4,3,SVM,DeepONMF_W,2,144,38,2,16,0.91,0.9,0.95,0.9863013698630136,0.925
8-6-4,3,SVM,DeepONMF_W,3,145,37,3,15,0.91,0.90625,0.925,0.9797297297297297,0.915625
8-6-4,3,SVM,DeepONMF_W,4,143,38,2,17,0.905,0.89375,0.95,0.9862068965517241,0.921875
8-6-4,3,SVM,DeepONMF_W,5,146,36,4,14,0.91,0.9125,0.9,0.9733333333333334,0.90625
8-6-4,3,UjaNet,DeepONMF_H3,1,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
8-6-4,3,UjaNet,DeepONMF_H3,2,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
8-6-4,3,UjaNet,DeepONMF_H3,3,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
8-6-4,3,UjaNet,DeepONMF_H3,4,156,40,0,4,0.98,0.975,1.0,1.0,0.9875
8-6-4,3,UjaNet,DeepONMF_H3,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
8-6-4,3,UjaNet,DeepONMF_W,1,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
8-6-4,3,UjaNet,DeepONMF_W,2,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
8-6-4,3,UjaNet,DeepONMF_W,3,151,37,3,9,0.94,0.94375,0.925,0.9805194805194806,0.934375
8-6-4,3,UjaNet,DeepONMF_W,4,158,36,4,2,0.97,0.9875,0.9,0.9753086419753086,0.9437500000000001
8-6-4,3,UjaNet,DeepONMF_W,5,158,36,4,2,0.97,0.9875,0.9,0.9753086419753086,0.9437500000000001
