,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,2,0,1,0
real_AS,0,29,4,4,3
real_MR,0,6,27,7,0
real_MS,3,7,0,30,0
real_MVP,12,7,2,1,18
