,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,1.0,95.0,3.0,0.5,0.5
MR,0.0,1.5,95.0,2.0,1.5
MS,0.0,1.5,0.0,94.5,4.0
MVP,1.5,3.5000000000000004,0.5,1.5,93.0
