,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,1,0,0
real_AS,0,39,1,0,0
real_MR,1,0,36,1,2
real_MS,0,0,2,37,1
real_MVP,0,1,0,0,39
