epoca,loss_train,loss_val
1,1.382493467707383,0.6597696542739868
2,0.7204656118625089,0.37817272543907166
3,0.5125773502023596,0.33027613162994385
4,0.4084039463808662,0.29142695665359497
5,0.35293884457726227,0.3286663293838501
6,0.24374165376158138,0.25131329894065857
7,0.2559941974223444,0.251932829618454
8,0.17712350643092864,0.2501327693462372
9,0.1620032045451042,0.2220124751329422
10,0.14544909088994915,0.23945669829845428
11,0.1039492788013855,0.23426784574985504
12,0.10890166990851101,0.20468059182167053
13,0.09683807712587479,0.2356145828962326
14,0.06036367527160205,0.2891537547111511
15,0.07997215666507959,0.26546910405158997
16,0.0946327344434777,0.24099287390708923
17,0.052127837115748615,0.2916390895843506
18,0.028146482829757395,0.28745895624160767
19,0.06309137898221563,0.25346988439559937
20,0.05063740228069946,0.26038914918899536
21,0.03158663773233696,0.2883013188838959
22,0.024552705964949656,0.3366798758506775
