indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
10,SNR_-8db,N,New_N_011.wav,24-15-10-6,DeepONMF_H4,4,0.4957203637530205,6x212,0.0285874999826774,24,0.33261846352088825,0.27960391250174005,0.015843900036998093,15,0.43546399015791837,0.20693303203873653,0.0048346000257879496,10,0.415931314456702,0.19831011770122306,0.0040296000661328435,6,0.4696713986828593,0.18677352840412087,0.0028289000038057566
11,SNR_-8db,N,New_N_012.wav,24-15-10-6,DeepONMF_H4,4,0.4935673773780204,6x212,0.027770700049586594,24,0.3256636349764429,0.2919754651696532,0.0154146000277251,15,0.41681023173937065,0.23288336561609024,0.004895000020042062,10,0.4201205592060127,0.221063290381015,0.0035822000354528427,6,0.5000203592804247,0.16931826335223715,0.002742099924944341
12,SNR_-8db,N,New_N_013.wav,24-15-10-6,DeepONMF_H4,4,0.4879703312894007,6x212,0.027223699958994985,24,0.32606520620463025,0.2915487502036295,0.013800499960780144,15,0.38884169728890117,0.2515833492471286,0.006136100040748715,10,0.40888820271837945,0.23295417199299182,0.0035673000384122133,6,0.4212728994055915,0.2293757710644165,0.002744800061918795
13,SNR_-8db,N,New_N_014.wav,24-15-10-6,DeepONMF_H4,4,0.4798104338559268,6x212,0.027809299994260073,24,0.32890062828829625,0.2912832855978462,0.014761599944904447,15,0.4193405750060166,0.24648696479566912,0.004941399907693267,10,0.38515685066710065,0.22139200794862054,0.004090300062671304,6,0.43927780260820704,0.19881781884538324,0.00293049996253103
14,SNR_-8db,N,New_N_015.wav,24-15-10-6,DeepONMF_H4,4,0.4950083973914465,6x212,0.028846700093708932,24,0.3305485650844783,0.2896746928766318,0.016281999996863306,15,0.4279190235159328,0.22778419277850973,0.005013599991798401,10,0.40001077697676296,0.19314858261152543,0.003521700040437281,6,0.42492486055637474,0.1648531774790936,0.0029030999867245555
15,SNR_-8db,N,New_N_016.wav,24-15-10-6,DeepONMF_H4,4,0.5022692580818309,6x212,0.02665519993752241,24,0.32907703963471097,0.2922016374689898,0.013134700013324618,15,0.4337677610900403,0.2339708354962347,0.006232699961401522,10,0.43257474914342176,0.19661511319123012,0.003414799924939871,6,0.474887003645137,0.184811429462843,0.0025943999644368887
16,SNR_-8db,N,New_N_017.wav,24-15-10-6,DeepONMF_H4,4,0.4955021280289849,6x212,0.02654460002668202,24,0.3311913910107334,0.27864379695683084,0.015077200019732118,15,0.4283849808437872,0.2239287740991852,0.004445100086741149,10,0.38477635552741074,0.21287884813517743,0.0034582000225782394,6,0.44045411804284573,0.20607328256334917,0.002679400029592216
17,SNR_-8db,N,New_N_018.wav,24-15-10-6,DeepONMF_H4,4,0.49186333578313657,6x212,0.0272245000815019,24,0.3273648182972862,0.3048124078150097,0.01588730001822114,15,0.4242664005475639,0.22237362538986652,0.004665900021791458,10,0.43690528422866887,0.18343725113842171,0.003160499967634678,6,0.4963146026193991,0.18435384755950315,0.002446400001645088
18,SNR_-8db,N,New_N_019.wav,24-15-10-6,DeepONMF_H4,4,0.48298571644251165,6x212,0.02525829989463091,24,0.3289914255804682,0.30206199650157023,0.013190999976359308,15,0.41651809635812026,0.23222626559743823,0.004759500036016107,10,0.3882352850508467,0.19922048789641594,0.0035738000879064202,6,0.43826813200030545,0.17562118782654765,0.002552199992351234
19,SNR_-8db,N,New_N_020.wav,24-15-10-6,DeepONMF_H4,4,0.5054727302774549,6x212,0.025072399992495775,24,0.3305224360476039,0.28494279314792753,0.014065399998798966,15,0.4500897695313297,0.2051378094706842,0.004434000002220273,10,0.4260168648260095,0.18631917831546,0.0031331999925896525,6,0.5078623853942696,0.17169174708585772,0.002422699937596917
20,SNR_-8db,N,New_N_021.wav,24-15-10-6,DeepONMF_H4,4,0.5009606686168612,6x212,0.025074100005440414,24,0.33133311616605815,0.2712147387532727,0.013092900044284761,15,0.46503685810425277,0.20795317214353773,0.004626799956895411,10,0.4117858721341199,0.19739769875077431,0.0039159000152722,6,0.48965429017577833,0.19024721486025356,0.0026615000097081065
21,SNR_-8db,N,New_N_022.wav,24-15-10-6,DeepONMF_H4,4,0.4864962053014203,6x212,0.027265200042165816,24,0.3265810871439038,0.2889117478326753,0.014734199969097972,15,0.43095210410844786,0.2163700916987053,0.005612000008113682,10,0.38936237885999936,0.20739301821121334,0.0033340000081807375,6,0.4354815674997191,0.17389115153600576,0.0024638999020680785
22,SNR_-8db,N,New_N_023.wav,24-15-10-6,DeepONMF_H4,4,0.4918800332720761,6x212,0.023834199993871152,24,0.3288620453524058,0.2766534360166741,0.01211970008444041,15,0.4121689116507908,0.24007692598692756,0.004877300001680851,10,0.40405491175097635,0.23328904024505945,0.0033596999710425735,6,0.47950563630795917,0.20801216771733821,0.0025674999924376607
23,SNR_-8db,N,New_N_024.wav,24-15-10-6,DeepONMF_H4,4,0.5029542200551466,6x212,0.026321099954657257,24,0.3321647009508388,0.2987777885001235,0.0149476999649778,15,0.4268486950463727,0.23020881972149249,0.004497700021602213,10,0.42162560015526396,0.21580348492769985,0.0031795999966561794,6,0.44058037569905,0.1950721901057866,0.002687999978661537
24,SNR_-8db,N,New_N_025.wav,24-15-10-6,DeepONMF_H4,4,0.4897785474742675,6x212,0.024081600015051663,24,0.3271298819979661,0.2825519738697408,0.012350199976935983,15,0.43006342129598907,0.22560950064171933,0.004782699979841709,10,0.40270268941661364,0.2060094249078061,0.0033349000150337815,6,0.45610321708482804,0.20020771308009458,0.0025326000759378076
25,SNR_-8db,N,New_N_026.wav,24-15-10-6,DeepONMF_H4,4,0.49994602060464344,6x212,0.02853679994586855,24,0.33017345571374557,0.2764186477920904,0.0159595999866724,15,0.4246644614769138,0.2328720173629812,0.005331499967724085,10,0.39671258685647176,0.2167077091714215,0.0031754999654367566,6,0.4446452593005531,0.22764715025551022,0.0028494999278336763
26,SNR_-8db,N,New_N_027.wav,24-15-10-6,DeepONMF_H4,4,0.5006476911933239,6x212,0.02348660002462566,24,0.32514224205547426,0.29011064428276395,0.011932400055229664,15,0.4148572539530226,0.2304075566126503,0.004777799942530692,10,0.4304211960208431,0.18672188894627534,0.0032360999612137675,6,0.4386498218596582,0.15984447222292253,0.0024765999987721443
27,SNR_-8db,N,New_N_028.wav,24-15-10-6,DeepONMF_H4,4,0.49965641436056785,6x212,0.0255353000247851,24,0.3303921552170928,0.28035346342972717,0.014018599991686642,15,0.417660710725275,0.2056620055077374,0.004426700063049793,10,0.43332125623101464,0.16827950405430833,0.0032068000873550773,6,0.4598291167548042,0.128464230329621,0.0028694000793620944
28,SNR_-8db,N,New_N_029.wav,24-15-10-6,DeepONMF_H4,4,0.4826039041266388,6x212,0.026857899967581034,24,0.3312543076447452,0.27783866994350387,0.015839400002732873,15,0.4533327414260195,0.22299636250331759,0.004507599980570376,10,0.40465334438641287,0.19229279669855112,0.003158499952405691,6,0.46543330944695605,0.17455859731578446,0.002419999917037785
29,SNR_-8db,N,New_N_030.wav,24-15-10-6,DeepONMF_H4,4,0.49472114580864945,6x212,0.027329999953508377,24,0.32900362783480497,0.2778792467565628,0.015173500054515898,15,0.44580865977259376,0.21732850542148385,0.004883399931713939,10,0.4322614880972142,0.2012729007121894,0.0034883000189438462,6,0.48832755806905365,0.21486400611176065,0.002561100060120225
30,SNR_-8db,N,New_N_031.wav,24-15-10-6,DeepONMF_H4,4,0.48520846808892454,6x212,0.026653500040993094,24,0.3323974719371706,0.28141669380480566,0.015583800035528839,15,0.4291876384291716,0.21723585786605917,0.004363800049759448,10,0.41222012704161326,0.2024261528985531,0.0030876999953761697,6,0.465323371556324,0.18855939933724386,0.0023928999435156584
31,SNR_-8db,N,New_N_032.wav,24-15-10-6,DeepONMF_H4,4,0.4892381992339011,6x212,0.024668299942277372,24,0.32510268009377874,0.29405418877290074,0.0127523000119254,15,0.42596327132274403,0.20565453931785557,0.004982099984772503,10,0.4429442649345662,0.16503133113502838,0.003332899999804795,6,0.4477806332022077,0.1352948803860194,0.002514599938876927
32,SNR_-8db,N,New_N_033.wav,24-15-10-6,DeepONMF_H4,4,0.485531677641618,6x212,0.027850500075146556,24,0.3286226394965085,0.28829685010683476,0.015187700046226382,15,0.4350467677224169,0.25022082892614955,0.0052686999551951885,10,0.4205692271108978,0.24445160536889562,0.0031039000023156404,6,0.4481797603798159,0.23810450703407102,0.0031858000438660383
33,SNR_-8db,N,New_N_034.wav,24-15-10-6,DeepONMF_H4,4,0.48178994348820925,6x212,0.02607180003542453,24,0.32693588840987053,0.2964934604526879,0.012207300052978098,15,0.4087646576959189,0.2126833337020087,0.006240400020033121,10,0.39304947598991424,0.17202326387878888,0.003350400016643107,6,0.47767716247151937,0.1722561009221801,0.0025411000242456794
34,SNR_-8db,N,New_N_035.wav,24-15-10-6,DeepONMF_H4,4,0.48585784016463185,6x212,0.025867899996228516,24,0.3297702768560068,0.27932721165223845,0.014164500054903328,15,0.4319032387182106,0.24436734003532834,0.004473999957554042,10,0.4269676194782561,0.2301660596368403,0.00350979994982481,6,0.4834714082532219,0.23161227738961737,0.002624299959279597
35,SNR_-8db,N,New_N_036.wav,24-15-10-6,DeepONMF_H4,4,0.49197983989315497,6x212,0.027013699989765882,24,0.3263372854682282,0.300411924548116,0.015960899996571243,15,0.41160526260874936,0.21170491056749877,0.004424900049343705,10,0.4031220723455751,0.1550805966127932,0.0031658000079914927,6,0.4311679801039767,0.1155866032473826,0.0024518000427633524
36,SNR_-8db,N,New_N_037.wav,24-15-10-6,DeepONMF_H4,4,0.404216700365596,6x212,0.025574399973265827,24,0.25117987112908297,0.3125604990458635,0.013794100028462708,15,0.37135496151325625,0.23046067350248808,0.004772900021634996,10,0.41129619256800554,0.22636320358426593,0.0033738999627530575,6,0.42826011905836514,0.20008823934981995,0.002520299982279539
37,SNR_-8db,N,New_N_038.wav,24-15-10-6,DeepONMF_H4,4,0.4869662382848952,6x212,0.0273532000137493,24,0.32888247305404567,0.28603697804417716,0.015663099940866232,15,0.4178586109945754,0.22461386786168047,0.004588200012221932,10,0.3977867781141044,0.20088467255331804,0.0033131999662145972,6,0.464151266853087,0.1808877770837797,0.002661400008946657
38,SNR_-8db,N,New_N_039.wav,24-15-10-6,DeepONMF_H4,4,0.4860559893161626,6x212,0.02467740001156926,24,0.3305826640633183,0.2715071257641691,0.012720500002615154,15,0.4340698085281144,0.20494618675838513,0.005076600005850196,10,0.38361585748569527,0.18242761158203188,0.0032706999918445945,6,0.4192009150854901,0.137566692329895,0.0025308000622317195
39,SNR_-8db,N,New_N_040.wav,24-15-10-6,DeepONMF_H4,4,0.5023952602903973,6x212,0.026567300083115697,24,0.3289969263683355,0.2983105548219104,0.01444419997278601,15,0.434378278114024,0.2054437748437955,0.005203300039283931,10,0.435736535299973,0.14496509677724528,0.0031707999296486378,6,0.47769376595887086,0.15762696397850728,0.0027438999386504292
40,SNR_-8db,N,New_N_041.wav,24-15-10-6,DeepONMF_H4,4,0.4896122033946555,6x212,0.026485699927434325,24,0.3323169697192919,0.2895982631399646,0.014949000091291964,15,0.4285423054065916,0.20157647386627686,0.004772000014781952,10,0.40573708942439884,0.1881188781539305,0.003227700013667345,6,0.46648591165310893,0.18467637542452628,0.002471799962222576
41,SNR_-8db,N,New_N_042.wav,24-15-10-6,DeepONMF_H4,4,0.503092497114241,6x212,0.026904899976216257,24,0.329070083157859,0.283699342139955,0.015108900028280914,15,0.42561755091370984,0.20102529866532048,0.004464800003916025,10,0.4449883953164519,0.14670348507771322,0.0039025000296533108,6,0.4730912254006976,0.14901849027575598,0.0026476000202819705
42,SNR_-8db,N,New_N_043.wav,24-15-10-6,DeepONMF_H4,4,0.47984025071035974,6x212,0.026591000030748546,24,0.3267639836828412,0.28087603211421497,0.015209799981676042,15,0.41834902662779105,0.23707352195270656,0.004634000011719763,10,0.4010591128508495,0.22314126502547119,0.0032529999734833837,6,0.46200410747523085,0.24099661456514465,0.0024845999432727695
43,SNR_-8db,N,New_N_044.wav,24-15-10-6,DeepONMF_H4,4,0.4886699197527454,6x212,0.026576100033707917,24,0.3275327054920266,0.2908901412665331,0.013630700064823031,15,0.45067883666551045,0.19634776101801324,0.006161800003610551,10,0.4287065715476663,0.1768754404052933,0.0032550001051276922,6,0.48515818207254063,0.1703383774168499,0.0025231000036001205
44,SNR_-8db,N,New_N_045.wav,24-15-10-6,DeepONMF_H4,4,0.4907298223115551,6x212,0.025894499965943396,24,0.3251855447599636,0.3003770575729306,0.01316550001502037,15,0.4151151791129313,0.21206620365668868,0.004399799974635243,10,0.3766440065477339,0.1787348198873021,0.00313960004132241,6,0.43201795631161266,0.15493491721117977,0.004040999920107424
45,SNR_-8db,N,New_N_046.wav,24-15-10-6,DeepONMF_H4,4,0.47804906788653834,6x212,0.03257030004169792,24,0.3285247059452448,0.2928532532445779,0.019254000042565167,15,0.41631519954502344,0.22960310137502918,0.005309300031512976,10,0.4374509573219291,0.21206292208112676,0.003737900056876242,6,0.4379148072728474,0.19859152483276996,0.002953199902549386
46,SNR_-8db,N,New_N_047.wav,24-15-10-6,DeepONMF_H4,4,0.5081781094043155,6x212,0.028048599953763187,24,0.32846928932117864,0.2826845891946054,0.016335800057277083,15,0.46185520938181257,0.19143081886028376,0.004752099979668856,10,0.42011502383790117,0.1816256476463907,0.0032828999683260918,6,0.47556346729061205,0.17061760500104736,0.0025058999890461564
47,SNR_-8db,N,New_N_048.wav,24-15-10-6,DeepONMF_H4,4,0.49296925046523843,6x212,0.025693499948829412,24,0.32769984015006803,0.2875057731720472,0.014024099917151034,15,0.4019886490293493,0.24412563154792577,0.004422899917699397,10,0.3909615507494724,0.19504926497616593,0.003532000002451241,6,0.3841013027378882,0.17756696288289892,0.002592999953776598
48,SNR_-8db,N,New_N_049.wav,24-15-10-6,DeepONMF_H4,4,0.48885295569738013,6x212,0.02659899997524917,24,0.3282303625822044,0.2883708825860124,0.01486500003375113,15,0.4307177968769368,0.208805159537639,0.004777700058184564,10,0.3870250871706854,0.16580649349880525,0.003400399931706488,6,0.4198044294471395,0.1387889872728289,0.002678500022739172
49,SNR_-8db,N,New_N_050.wav,24-15-10-6,DeepONMF_H4,4,0.47850354909647735,6x212,0.02712649991735816,24,0.32924281421608204,0.2904811138219985,0.01489310001488775,15,0.40949612177224753,0.25033357477145257,0.005187499918974936,10,0.3904707822600155,0.232343784100675,0.0034749999176710844,6,0.40664128430477925,0.20584033154258857,0.002663400024175644
50,SNR_-8db,N,New_N_051.wav,24-15-10-6,DeepONMF_H4,4,0.4867302467606889,6x212,0.029412300093099475,24,0.3293809534801057,0.27465866349061757,0.01669189997483045,15,0.42361323739258094,0.21166130580838305,0.005145599949173629,10,0.40357180085028116,0.1789213870037339,0.003774499986320734,6,0.4468924581255558,0.16089114954203812,0.002857699990272522
51,SNR_-8db,N,New_N_052.wav,24-15-10-6,DeepONMF_H4,4,0.49452798353308514,6x212,0.027991199982352555,24,0.3266994200008823,0.28885702074357655,0.015730499988421798,15,0.43167763856863456,0.19885502327694868,0.005028999992646277,10,0.402342187545274,0.15887289160514653,0.003649100079201162,6,0.4460444577915114,0.13267889508583414,0.002803600043989718
52,SNR_-8db,N,New_N_053.wav,24-15-10-6,DeepONMF_H4,4,0.4822050630208323,6x212,0.028267899993807077,24,0.33193640428692006,0.29089632871579413,0.016101299901492894,15,0.4128890796519217,0.2229891112697371,0.0052828999469056726,10,0.41861570326591896,0.17295157934521427,0.0033614999847486615,6,0.4373615659626237,0.133751173620187,0.002552900114096701
53,SNR_-8db,N,New_N_054.wav,24-15-10-6,DeepONMF_H4,4,0.4852048683986406,6x212,0.02715950005222112,24,0.3255448817507743,0.30075162847984727,0.015592500101774931,15,0.42256992496111995,0.20871813971785227,0.004488199949264526,10,0.36904676723949903,0.183996679159149,0.003491499926894903,6,0.4748473848624904,0.1053040415380074,0.0025756999384611845
54,SNR_-8db,N,New_N_055.wav,24-15-10-6,DeepONMF_H4,4,0.4962014701584907,6x212,0.02666620002128184,24,0.32724065712940054,0.29699821221273265,0.014378300053067505,15,0.4387939884963993,0.22400471382418324,0.004886699956841767,10,0.40744736820908284,0.21496497811217724,0.0035273999674245715,6,0.449206270169573,0.21578087232155133,0.0027883000439032912
55,SNR_-8db,N,New_N_056.wav,24-15-10-6,DeepONMF_H4,4,0.49676795539093493,6x212,0.0319116999162361,24,0.3325174590264122,0.2664134011284599,0.01819099998101592,15,0.42898421982506707,0.22394929781506406,0.006125099956989288,10,0.4169653712358481,0.2077836838290857,0.003765300032682717,6,0.46751323318220095,0.21608689672397727,0.0028844999615103006
56,SNR_-8db,N,New_N_057.wav,24-15-10-6,DeepONMF_H4,4,0.4950720260667294,6x212,0.03209130000323057,24,0.32788558259936657,0.2927443232508238,0.01691090001258999,15,0.4222559787992665,0.2309751020076553,0.006577000021934509,10,0.4353482453228816,0.18151407025745372,0.004162400029599667,6,0.4775660609318877,0.1481044609872667,0.0034783000592142344
57,SNR_-8db,N,New_N_058.wav,24-15-10-6,DeepONMF_H4,4,0.48471623148991116,6x212,0.038679299992509186,24,0.32809600190027577,0.2934910000151324,0.023737900075502694,15,0.39812664186841856,0.2489018244377169,0.005973399966023862,10,0.4001672627673711,0.21622660641858993,0.0043296999065205455,6,0.4604178880763053,0.21461347241551676,0.0034420000156387687
58,SNR_-8db,N,New_N_059.wav,24-15-10-6,DeepONMF_H4,4,0.4763676456838525,6x212,0.03190340008586645,24,0.326456958654893,0.28135970000450516,0.01873220002744347,15,0.4411910688123153,0.22506941762833918,0.005478000035509467,10,0.42297928216797726,0.18771483557865815,0.0037585999816656113,6,0.5019841460869275,0.1825231328981637,0.002870200085453689
59,SNR_-8db,N,New_N_060.wav,24-15-10-6,DeepONMF_H4,4,0.486653818286663,6x212,0.03326179995201528,24,0.3261761714076145,0.28060479927766196,0.019533699960447848,15,0.4166244873415229,0.2207169358858859,0.005691000027582049,10,0.42353817255969634,0.1678763581179933,0.003918600035831332,6,0.45311433140760327,0.1367905077303338,0.00306229991838336
60,SNR_-8db,N,New_N_061.wav,24-15-10-6,DeepONMF_H4,4,0.4932446616169473,6x212,0.03114589990582317,24,0.3273747705256458,0.28655610004082205,0.017749299993738532,15,0.4201410146506454,0.22053212353823332,0.005652000079862773,10,0.4423876605802785,0.16065329579055304,0.0037251999601721764,6,0.45318220757443123,0.15798220662834325,0.0029217000119388103
61,SNR_-8db,N,New_N_062.wav,24-15-10-6,DeepONMF_H4,4,0.4894110039486167,6x212,0.03098030004184693,24,0.32389202464422395,0.3111819319316292,0.017751800012774765,15,0.42616782412637705,0.2102898537119802,0.005606000078842044,10,0.4139735836500043,0.19292648680593605,0.0037086999509483576,6,0.44931194892978293,0.15675737489650884,0.0027903999434784055
62,SNR_-8db,N,New_N_063.wav,24-15-10-6,DeepONMF_H4,4,0.48019461573494354,6x212,0.032005100045353174,24,0.32892268180686574,0.28541577976459653,0.01823549997061491,15,0.396866999626353,0.24579368229496798,0.005725399940274656,10,0.3995280474967652,0.2263517747132936,0.0036453999346122146,6,0.4179940662593185,0.21104460375800024,0.002786099910736084
63,SNR_-8db,N,New_N_064.wav,24-15-10-6,DeepONMF_H4,4,0.4908407531637965,6x212,0.03026929998304695,24,0.32264260195228744,0.2980968325398604,0.016947000054642558,15,0.4008056384136691,0.22853782864102584,0.005381299997679889,10,0.4337034031803741,0.14005933701328127,0.00409659999422729,6,0.4837198936758389,0.11941040339472299,0.00286979996599257
64,SNR_-8db,N,New_N_065.wav,24-15-10-6,DeepONMF_H4,4,0.4852300240662431,6x212,0.030081499950028956,24,0.32908739567129763,0.2716131874236245,0.017002300010062754,15,0.42400066667671127,0.2360202660446641,0.005080100032500923,10,0.4100506244093608,0.2173675827747656,0.003753200056962669,6,0.49206753012951565,0.22945634396101078,0.003337099915370345
65,SNR_-8db,N,New_N_066.wav,24-15-10-6,DeepONMF_H4,4,0.4922538729005786,6x212,0.030317199998535216,24,0.334248813720905,0.2694770288834139,0.017149199964478612,15,0.43578195808567416,0.240793730816587,0.005342100048437715,10,0.40923144335641826,0.2226023671155505,0.0036705000093206763,6,0.4592883712274394,0.2221579943512824,0.0031669000163674355
66,SNR_-8db,N,New_N_067.wav,24-15-10-6,DeepONMF_H4,4,0.5007272960055013,6x212,0.029438499943353236,24,0.32419567472782024,0.2854457817862272,0.01685129990801215,15,0.45652212297192163,0.19132362263915847,0.00522409996483475,10,0.4473837680982626,0.17899634987115245,0.0036191000835970044,6,0.5003998031810941,0.18387399072499735,0.002770800027064979
67,SNR_-8db,N,New_N_068.wav,24-15-10-6,DeepONMF_H4,4,0.5009544369061885,6x212,0.028252899996005,24,0.3310487331154521,0.2824270620078981,0.015633399947546422,15,0.4331890615447317,0.22668690302245065,0.0054163000313565135,10,0.43767498914172975,0.1895701308370537,0.003498000092804432,6,0.4521893999968339,0.18727047087739257,0.0026656000409275293
68,SNR_-8db,N,New_N_069.wav,24-15-10-6,DeepONMF_H4,4,0.4950836891443228,6x212,0.026900600059889257,24,0.33021666005788564,0.2807035861168085,0.014489499968476593,15,0.41553114311516937,0.22909838346690845,0.004903499968349934,10,0.46924251739545353,0.1592427712257762,0.0034212000900879502,6,0.44648331741984626,0.1464359119014369,0.0031429000664502382
69,SNR_-8db,N,New_N_070.wav,24-15-10-6,DeepONMF_H4,4,0.48052651232479604,6x212,0.02828249998856336,24,0.3279365249465508,0.2884631305509226,0.015120299998670816,15,0.4263202391010231,0.22523290762423803,0.005643800017423928,10,0.4049876143879517,0.20182874250643346,0.0037625000113621354,6,0.4473501713905697,0.15489388171737198,0.0028635000344365835
70,SNR_-8db,N,New_N_071.wav,24-15-10-6,DeepONMF_H4,4,0.5002420460731754,6x212,0.03171240002848208,24,0.32788146491521775,0.2910591622660138,0.017880899948067963,15,0.4228605669165599,0.23854986712220327,0.005720400018617511,10,0.43295718004113437,0.20513460494968025,0.003996199928224087,6,0.47865064267674345,0.16259826447544226,0.0030263999942690134
71,SNR_-8db,N,New_N_072.wav,24-15-10-6,DeepONMF_H4,4,0.4851104744526455,6x212,0.03428140003234148,24,0.3270207487750892,0.28838181545371644,0.020068800076842308,15,0.4156025037864318,0.2163368949885415,0.006451099994592369,10,0.3728934082705444,0.18918988343990095,0.003822099999524653,6,0.4092501911772616,0.15047871068019927,0.002962999977171421
72,SNR_-8db,N,New_N_073.wav,24-15-10-6,DeepONMF_H4,4,0.4881926384627286,6x212,0.03205789998173714,24,0.32925958393513854,0.3051091363935289,0.018138599931262434,15,0.4070771318835366,0.2148180650662595,0.005995800020173192,10,0.4138911801679031,0.1560450137210243,0.0037768000038340688,6,0.47304837023566615,0.14955663566210814,0.003150500007905066
73,SNR_-8db,N,New_N_074.wav,24-15-10-6,DeepONMF_H4,4,0.48411365696291714,6x212,0.03469000000040978,24,0.32928340549888685,0.2755693570039822,0.01952859992161393,15,0.4187229688880312,0.21018622488611724,0.006303099915385246,10,0.4467248229152061,0.19890174894842427,0.004201999981887639,6,0.4511522948084814,0.16606003200755307,0.0033909999765455723
74,SNR_-8db,N,New_N_075.wav,24-15-10-6,DeepONMF_H4,4,0.49203442097985006,6x212,0.03570520004723221,24,0.3272112275011554,0.29704905415950184,0.021258699940517545,15,0.45015413454908415,0.20525698208388662,0.00607010000385344,10,0.4015807742317407,0.19734946706319198,0.004242999944835901,6,0.4409287705400273,0.1561009881766988,0.0031721999403089285
