distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
15-8,2,KNN,DeepONMF_H2,1,159,33,7,1,0.96,0.99375,0.825,0.9578313253012049,0.909375
15-8,2,KNN,DeepONMF_H2,2,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
15-8,2,KNN,DeepONMF_H2,3,155,34,6,5,0.945,0.96875,0.85,0.9627329192546584,0.909375
15-8,2,KNN,DeepONMF_H2,4,155,35,5,5,0.95,0.96875,0.875,0.96875,0.921875
15-8,2,KNN,DeepONMF_H2,5,158,34,6,2,0.96,0.9875,0.85,0.9634146341463414,0.91875
15-8,2,KNN,DeepONMF_W,1,141,35,5,19,0.88,0.88125,0.875,0.9657534246575342,0.878125
15-8,2,KNN,DeepONMF_W,2,142,31,9,18,0.865,0.8875,0.775,0.9403973509933775,0.83125
15-8,2,KNN,DeepONMF_W,3,141,33,7,19,0.87,0.88125,0.825,0.9527027027027027,0.8531249999999999
15-8,2,KNN,DeepONMF_W,4,144,33,7,16,0.885,0.9,0.825,0.9536423841059603,0.8625
15-8,2,KNN,DeepONMF_W,5,146,34,6,14,0.9,0.9125,0.85,0.9605263157894737,0.88125
15-8,2,SVM,DeepONMF_H2,1,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
15-8,2,SVM,DeepONMF_H2,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
15-8,2,SVM,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
15-8,2,SVM,DeepONMF_H2,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
15-8,2,SVM,DeepONMF_H2,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
15-8,2,SVM,DeepONMF_W,1,149,39,1,11,0.94,0.93125,0.975,0.9933333333333333,0.953125
15-8,2,SVM,DeepONMF_W,2,148,37,3,12,0.925,0.925,0.925,0.9801324503311258,0.925
15-8,2,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
15-8,2,SVM,DeepONMF_W,4,143,36,4,17,0.895,0.89375,0.9,0.9727891156462585,0.8968750000000001
15-8,2,SVM,DeepONMF_W,5,146,36,4,14,0.91,0.9125,0.9,0.9733333333333334,0.90625
15-8,2,UjaNet,DeepONMF_H2,1,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
15-8,2,UjaNet,DeepONMF_H2,2,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
15-8,2,UjaNet,DeepONMF_H2,3,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
15-8,2,UjaNet,DeepONMF_H2,4,159,36,4,1,0.975,0.99375,0.9,0.9754601226993865,0.946875
15-8,2,UjaNet,DeepONMF_H2,5,160,40,0,0,1.0,1.0,1.0,1.0,1.0
15-8,2,UjaNet,DeepONMF_W,1,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
15-8,2,UjaNet,DeepONMF_W,2,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
15-8,2,UjaNet,DeepONMF_W,3,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
15-8,2,UjaNet,DeepONMF_W,4,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
15-8,2,UjaNet,DeepONMF_W,5,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
