,N,AS,MR,MS,MVP
N,99.0,0.0,0.0,0.5,0.5
AS,0.0,95.0,3.5000000000000004,0.0,1.5
MR,1.5,4.5,91.5,1.0,1.5
MS,1.0,1.0,1.0,94.5,2.5
MVP,1.0,3.5000000000000004,1.0,2.5,92.0
