,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,3,0
real_AS,0,26,8,4,2
real_MR,0,3,31,2,4
real_MS,4,4,0,27,5
real_MVP,9,3,0,1,27
