clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,39,149,11,1,0.94,0.975,0.93125,0.78,0.953125,40
AS,35,146,14,5,0.905,0.875,0.9125,0.7142857142857143,0.89375,40
MR,31,158,2,9,0.945,0.775,0.9875,0.9393939393939394,0.8812500000000001,40
MS,31,148,12,9,0.895,0.775,0.925,0.7209302325581395,0.8500000000000001,40
MVP,22,157,3,18,0.895,0.55,0.98125,0.88,0.765625,40
PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475,0.8069219772475587,0.86875,200
