clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,34,155,5,6,0.945,0.85,0.96875,0.8717948717948718,0.909375,40
AS,31,151,9,9,0.91,0.775,0.94375,0.775,0.859375,40
MR,26,148,12,14,0.87,0.65,0.925,0.6842105263157895,0.7875000000000001,40
MS,33,142,18,7,0.875,0.825,0.8875,0.6470588235294118,0.85625,40
MVP,22,150,10,18,0.86,0.55,0.9375,0.6875,0.74375,40
PROMEDIO_MACRO,146,746,54,54,0.892,0.7299999999999999,0.9325000000000001,0.7331128443280146,0.8312500000000002,200
