,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,2,2
real_AS,0,33,3,4,0
real_MR,1,3,31,5,0
real_MS,4,4,1,31,0
real_MVP,6,3,3,9,19
