,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,32,0,0,3,5
real_AS,0,29,6,5,0
real_MR,0,2,34,4,0
real_MS,0,3,2,29,6
real_MVP,4,0,10,4,22
