indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,13-8,2,0.14770545039436622,126x8,8x212,13,0.054387720200105384,0.33927204523679666,0.009941699994669762,8,0.2251164007196616,0.1665900562647103,0.0030666999955428764
1,N,New_N_002.wav,13-8,2,0.1437918187050399,126x8,8x212,13,0.06242183826623018,0.36140381785896103,0.009795800004212651,8,0.273031559284736,0.21684735875287378,0.0031462999977520667
2,N,New_N_003.wav,13-8,2,0.13474071724218076,126x8,8x212,13,0.05360624139831524,0.4013278018076245,0.011597500000789296,8,0.27464739732589116,0.2069183560328798,0.002950900001451373
3,N,New_N_004.wav,13-8,2,0.12457716357953139,126x8,8x212,13,0.05268439902942476,0.35805850736503114,0.008327099996677134,8,0.2242044801205523,0.21551877929418733,0.003591799999412615
4,N,New_N_005.wav,13-8,2,0.1312775966709099,126x8,8x212,13,0.05523365524374092,0.3299250836167062,0.00847510000312468,8,0.2742707078471107,0.21501976646719248,0.002871400000003632
5,N,New_N_006.wav,13-8,2,0.13167787037979775,126x8,8x212,13,0.058008913892743236,0.3710399016457782,0.008668700000271201,8,0.1893679145685034,0.19376323898180928,0.0032595000011497177
6,N,New_N_007.wav,13-8,2,0.13900325933724042,126x8,8x212,13,0.05601664784695933,0.3711205638597171,0.008701300001121126,8,0.27560592132192313,0.2020150667044399,0.002929299997049384
7,N,New_N_008.wav,13-8,2,0.13626879558499158,126x8,8x212,13,0.059043034254175265,0.33642690092121913,0.008692800001881551,8,0.2638682085393221,0.2032364658583475,0.0032768999953987077
8,N,New_N_009.wav,13-8,2,0.14310705097974172,126x8,8x212,13,0.060734921671950264,0.3423740966576135,0.008135299998684786,8,0.24284318166527982,0.16346588974355516,0.003935699998692144
9,N,New_N_010.wav,13-8,2,0.15723179914582022,126x8,8x212,13,0.05093247215880874,0.36208621677014546,0.007787199996528216,8,0.2688552687426736,0.17722548870021496,0.003008100000442937
10,N,New_N_011.wav,13-8,2,0.14574427164203532,126x8,8x212,13,0.051809757243314936,0.32456685353616915,0.00896489999286132,8,0.25070456089438303,0.15686988347297512,0.002882300002966076
11,N,New_N_012.wav,13-8,2,0.13066642647180338,126x8,8x212,13,0.05730199289082526,0.31298662635147056,0.0076871000055689365,8,0.2481590285983913,0.1827665302724932,0.002560799999628216
12,N,New_N_013.wav,13-8,2,0.13550858203958333,126x8,8x212,13,0.05959081969200451,0.37190274848215576,0.007502699998440221,8,0.21994087702004306,0.23314556386099428,0.0036668999964604154
13,N,New_N_014.wav,13-8,2,0.13136444355052784,126x8,8x212,13,0.055167370093339746,0.36700451727709477,0.007625699996424373,8,0.24115360564176191,0.19791127674083558,0.0025064000001293607
14,N,New_N_015.wav,13-8,2,0.13457181010973843,126x8,8x212,13,0.06062138356047249,0.371677346248194,0.0074797999986913055,8,0.28157217024721687,0.21882603628408867,0.0025304000009782612
15,N,New_N_016.wav,13-8,2,0.12007736208173912,126x8,8x212,13,0.04992920368636181,0.37722574666053604,0.007741800000076182,8,0.2531900126997105,0.28028010594136077,0.0025536999964970164
16,N,New_N_017.wav,13-8,2,0.1472398160358401,126x8,8x212,13,0.0650648485414558,0.3649060840701226,0.007402600000204984,8,0.27718172996377943,0.20211620395942656,0.0038626000023214146
17,N,New_N_018.wav,13-8,2,0.1306535710824403,126x8,8x212,13,0.052476331805379084,0.39130195149469627,0.007424900002661161,8,0.20325949715791405,0.21225468522164798,0.0034145999961765483
18,N,New_N_019.wav,13-8,2,0.15215376781454218,126x8,8x212,13,0.058780379681155986,0.3103435834653027,0.008708800000022165,8,0.2731156490553853,0.23702777898839322,0.0024547000066377223
19,N,New_N_020.wav,13-8,2,0.1526045716649678,126x8,8x212,13,0.06560541264390923,0.36402987646797225,0.00739400000020396,8,0.32412141252447263,0.2189360769124884,0.002525900003092829
20,N,New_N_021.wav,13-8,2,0.13885272596270584,126x8,8x212,13,0.05960925344153396,0.3426160057923192,0.007819099999323953,8,0.24368637398869475,0.192479590325305,0.0027116999990539625
21,N,New_N_022.wav,13-8,2,0.15534762269039107,126x8,8x212,13,0.05079204910838835,0.36248309705776033,0.008114099997328594,8,0.25935423438739813,0.20331345090770814,0.0026010000001406297
22,N,New_N_023.wav,13-8,2,0.14352211000659795,126x8,8x212,13,0.055955580418917135,0.35865013180927274,0.007895599999756087,8,0.28945604751976567,0.19944139585263088,0.0029016999978921376
23,N,New_N_024.wav,13-8,2,0.12398331461462425,126x8,8x212,13,0.053142983090156984,0.3538366492370778,0.00744279999344144,8,0.2436398597728486,0.16994142208576019,0.004169799998635426
24,N,New_N_025.wav,13-8,2,0.15847836984880262,126x8,8x212,13,0.06283183811185443,0.3677941726479291,0.007661399999051355,8,0.31300651537197,0.2530749587336212,0.002732000000833068
25,N,New_N_026.wav,13-8,2,0.13102094416487214,126x8,8x212,13,0.061401093846841566,0.3536947474213555,0.007458300002326723,8,0.2443820438994574,0.2265748565835797,0.002742799995758105
26,N,New_N_027.wav,13-8,2,0.14410781934755693,126x8,8x212,13,0.05775339680449352,0.3615397037417277,0.007967700003064238,8,0.30680380038639987,0.20730615493226345,0.002736199996434152
27,N,New_N_028.wav,13-8,2,0.1414114612923076,126x8,8x212,13,0.05569437315111373,0.3524793029354564,0.007434499995724764,8,0.24862472102556205,0.17425949540976957,0.0032778000022517517
28,N,New_N_029.wav,13-8,2,0.15337168026919998,126x8,8x212,13,0.06317087108459574,0.3138012347630824,0.0074214999985997565,8,0.318474000210431,0.13750915074634945,0.002486700002918951
29,N,New_N_030.wav,13-8,2,0.1393903227721044,126x8,8x212,13,0.05387403159282597,0.3438669224155802,0.007678699999814853,8,0.2448306599658031,0.20879921429991402,0.0032319000019924715
30,N,New_N_031.wav,13-8,2,0.1432853146818293,126x8,8x212,13,0.053342104483522584,0.3607409497337756,0.008681600003910717,8,0.23776814857779652,0.2544688371833743,0.002590000003692694
31,N,New_N_032.wav,13-8,2,0.12613729832503023,126x8,8x212,13,0.05374813859181064,0.3733594103068359,0.007732099998975173,8,0.22249840205896207,0.2023133084130891,0.003324999997857958
32,N,New_N_033.wav,13-8,2,0.14880105378471925,126x8,8x212,13,0.05563988645094815,0.34156905421835493,0.00750250000419328,8,0.2181141360588909,0.18348585497762787,0.003511299997626338
33,N,New_N_034.wav,13-8,2,0.1337813892309736,126x8,8x212,13,0.05947517243190522,0.3293713160333074,0.00859620000119321,8,0.2078595772053527,0.1887689793666283,0.0025467000014032237
34,N,New_N_035.wav,13-8,2,0.13347028998811947,126x8,8x212,13,0.05413275102628493,0.3433972135612284,0.0077881999968667515,8,0.26522957478696335,0.22660143234756555,0.0026144000003114343
35,N,New_N_036.wav,13-8,2,0.12223120997486747,126x8,8x212,13,0.054910812528399175,0.39785525992528364,0.007469700001820456,8,0.24530418626146536,0.19784261954901514,0.002489699996658601
36,N,New_N_037.wav,13-8,2,0.11426413174433551,126x8,8x212,13,0.04872452389832347,0.3758618896435786,0.0077488000024459325,8,0.1908012352641551,0.2035360493414052,0.0030123999968054704
37,N,New_N_038.wav,13-8,2,0.11847355082543463,126x8,8x212,13,0.0427873813605004,0.46759907337146045,0.007902299999841489,8,0.18783665144312078,0.16697773216543116,0.002732000000833068
38,N,New_N_039.wav,13-8,2,0.10519740053697738,126x8,8x212,13,0.038498772149063346,0.3324816997227063,0.007717200001934543,8,0.1491888800594235,0.16190563342586337,0.0033022999996319413
39,N,New_N_040.wav,13-8,2,0.10364948072582622,126x8,8x212,13,0.03760760843295354,0.4150642105711486,0.007980499998666346,8,0.1868477709781361,0.1779535550886559,0.0029569000034825876
