distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
20-12-4-3-2,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,171,771,29,29,0.942,0.8549999999999999,0.9637500000000001,0.8690191056427402,0.909375,200
20-12-4-3-2,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8392942059625579,0.890625,200
20-12-4-3-2,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8399999999999999,0.96,0.8475780820931134,0.9,200
20-12-4-3-2,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625000000000001,0.8509116836717816,0.90625,200
20-12-4-3-2,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8722533606744133,0.90625,200
20-12-4-3-2,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,137,737,63,63,0.874,0.685,0.92125,0.7157706766917292,0.803125,200
20-12-4-3-2,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225,0.7293674912636753,0.80625,200
20-12-4-3-2,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7204789833822092,0.8125,200
20-12-4-3-2,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.6612795635086657,0.78125,200
20-12-4-3-2,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9275,0.7720640010396108,0.81875,200
20-12-4-3-2,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,184,784,16,16,0.9680000000000002,0.9199999999999999,0.9800000000000001,0.9212777832097473,0.95,200
20-12-4-3-2,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.8898516341539597,0.93125,200
20-12-4-3-2,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9725000000000001,0.8885581085581086,0.93125,200
20-12-4-3-2,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9116853065633552,0.94375,200
20-12-4-3-2,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9372914218566393,0.959375,200
20-12-4-3-2,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,155,755,45,45,0.9099999999999999,0.775,0.94375,0.8072366621067031,0.859375,200
20-12-4-3-2,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262500000000001,0.7234512805941378,0.815625,200
20-12-4-3-2,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.93625,0.7635558240209402,0.840625,200
20-12-4-3-2,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,149,749,51,51,0.898,0.7450000000000001,0.93625,0.7458282966463541,0.840625,200
20-12-4-3-2,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,149,749,51,51,0.898,0.7450000000000001,0.93625,0.7559030323141822,0.840625,200
20-12-4-3-2,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,189,789,11,11,0.978,0.9450000000000001,0.9862500000000001,0.9460595735014339,0.965625,200
20-12-4-3-2,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8881248916166132,0.928125,200
20-12-4-3-2,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.903568713894801,0.9375,200
20-12-4-3-2,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9168667504714015,0.946875,200
20-12-4-3-2,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,186,786,14,14,0.9720000000000001,0.93,0.9825000000000002,0.932272155876807,0.95625,200
20-12-4-3-2,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8451024130424905,0.9,200
20-12-4-3-2,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,172,772,28,28,0.9440000000000002,0.86,0.9650000000000001,0.8590873915458079,0.9125,200
20-12-4-3-2,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8603174687175038,0.909375,200
20-12-4-3-2,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8918306586848785,0.928125,200
20-12-4-3-2,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.8200000000000001,0.9550000000000001,0.8298087156924367,0.8875,200
