,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.0,95.0,3.0,0.5,1.5
MR,2.5,3.5000000000000004,91.0,1.5,1.5
MS,0.5,0.5,1.0,95.0,3.0
MVP,2.0,1.5,2.0,1.0,93.5
