indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos,capa_5_rango,capa_5_error,capa_5_ortogonalidad_h,capa_5_segundos
0,N,New_N_001.wav,12-10-8-7-4,5,0.43082470007332335,126x4,4x212,12,0.06259916240496036,0.31770742466912394,0.013399299990851432,10,0.1625921368539051,0.15438408462080272,0.005225200002314523,8,0.1938795471601113,0.10321814632775496,0.0072678999858908355,7,0.15642812710599438,0.0929818756381151,0.008176000003004447,4,0.5615498603358076,0.08970759773969382,0.006039799976861104
1,N,New_N_002.wav,12-10-8-7-4,5,0.44811456694482144,126x4,4x212,12,0.055393754347773876,0.3192734660758338,0.012534999987110496,10,0.25428551737164246,0.16144583714001243,0.00609079998685047,8,0.3010652809835506,0.12409102453718812,0.005134799983352423,7,0.20574235470269048,0.1204583888945539,0.004602300003170967,4,0.4678885267984118,0.11026892464925168,0.003532000002451241
2,N,New_N_003.wav,12-10-8-7-4,5,0.39200034353749963,126x4,4x212,12,0.05878223409940749,0.355780110375396,0.011953099980019033,10,0.16898350755085387,0.1642181501734784,0.006829399993875995,8,0.29608543808842874,0.18291727223695858,0.004727400024421513,7,0.22792222977034657,0.15106507195978705,0.004554000013740733,4,0.4809181870956462,0.13353075008370327,0.005260000005364418
3,N,New_N_004.wav,12-10-8-7-4,5,0.47790846641823875,126x4,4x212,12,0.057825042435784,0.35142051021367066,0.012351200013654307,10,0.1558197056867384,0.18349150856636176,0.006126599997514859,8,0.19947810540551802,0.14715669543193646,0.004322699998738244,7,0.2571905136114493,0.1170667349336512,0.004525900003500283,4,0.477801612974952,0.14008236624087875,0.0038594999932684004
4,N,New_N_005.wav,12-10-8-7-4,5,0.44909741287469357,126x4,4x212,12,0.054157841601229544,0.34425334816918385,0.0125283999950625,10,0.17474458210125784,0.21756560256138377,0.005183899978874251,8,0.2352222375926583,0.15547755704443755,0.004188699997030199,7,0.27901995840387667,0.1241754129490945,0.0045593999966513366,4,0.4899079626222195,0.1283597274419847,0.003803999978117645
5,N,New_N_006.wav,12-10-8-7-4,5,0.4260963348497315,126x4,4x212,12,0.05872360381461607,0.3656915650621306,0.011638700001640245,10,0.1712450952021455,0.17706267802755854,0.006636600010097027,8,0.24842757964253653,0.15937849199163098,0.0042255000153090805,7,0.32201647652231585,0.12339232672536087,0.004497200017794967,4,0.5358399490079484,0.12602037355823267,0.004503000003751367
6,N,New_N_007.wav,12-10-8-7-4,5,0.44182237548963577,126x4,4x212,12,0.06414383057521011,0.35003578655292783,0.01544139999896288,10,0.1581796374183425,0.17476253103280015,0.005098099994938821,8,0.1968471609512849,0.1405169646387611,0.004269400000339374,7,0.29301062399290356,0.13207311335394267,0.004970100009813905,4,0.4879509305526125,0.11884508093120537,0.003909699997166172
7,N,New_N_008.wav,12-10-8-7-4,5,0.4957724184272053,126x4,4x212,12,0.061015584733756206,0.3932933858394801,0.016666799987433478,10,0.23302637871467483,0.1776723935824043,0.005202400003327057,8,0.30306764869654634,0.13143841137552215,0.004734999994980171,7,0.2678995052664961,0.13145533199737502,0.004738899995572865,4,0.485623189265834,0.1575675666353834,0.0037637000204995275
8,N,New_N_009.wav,12-10-8-7-4,5,0.4621695723588466,126x4,4x212,12,0.05946553794453734,0.3990806081371404,0.012457200005883351,10,0.19112791882124322,0.18967341234032048,0.0050792999973054975,8,0.3104026645639455,0.1606835533638685,0.005384400021284819,7,0.20155376841832584,0.15990075034737833,0.00470549997407943,4,0.461684478480011,0.18783619475257896,0.00387590000173077
9,N,New_N_010.wav,12-10-8-7-4,5,0.5116950837113748,126x4,4x212,12,0.0547555818725307,0.3142878958016056,0.012559299997519702,10,0.16819508105900552,0.16211635797148974,0.005101899994770065,8,0.21758579419017496,0.1526928671728618,0.00500029997783713,7,0.3220160962556596,0.11939088382750421,0.008268700010376051,4,0.5785966450852816,0.13959216282220602,0.006090600014431402
