,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,1,0,0,0
real_AS,0,35,0,4,1
real_MR,0,2,34,4,0
real_MS,2,6,1,31,0
real_MVP,4,1,3,3,29
