,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,29,4,5,2
real_MR,2,10,23,5,0
real_MS,5,12,0,17,6
real_MVP,14,7,1,3,15
