distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
15-11-7,3,KNN,DeepONMF_H3,1,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9275,0.7632804232804233,0.81875,200
15-11-7,3,KNN,DeepONMF_H3,2,PROMEDIO_MACRO,155,755,45,45,0.9099999999999999,0.7749999999999999,0.94375,0.8162915974800524,0.859375,200
15-11-7,3,KNN,DeepONMF_H3,3,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.735,0.9337500000000001,0.7765151515151516,0.834375,200
15-11-7,3,KNN,DeepONMF_H3,4,PROMEDIO_MACRO,153,753,47,47,0.9059999999999999,0.7649999999999999,0.9412500000000001,0.799718775847808,0.853125,200
15-11-7,3,KNN,DeepONMF_H3,5,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.8013456455647125,0.828125,200
15-11-7,3,KNN,DeepONMF_W,1,PROMEDIO_MACRO,125,725,75,75,0.85,0.6249999999999999,0.90625,0.6406297896517097,0.7656249999999999,200
15-11-7,3,KNN,DeepONMF_W,2,PROMEDIO_MACRO,96,696,104,104,0.792,0.48,0.8699999999999999,0.51186968810073,0.6749999999999999,200
15-11-7,3,KNN,DeepONMF_W,3,PROMEDIO_MACRO,98,698,102,102,0.796,0.49000000000000005,0.8724999999999999,0.5187198414980986,0.68125,200
15-11-7,3,KNN,DeepONMF_W,4,PROMEDIO_MACRO,107,707,93,93,0.8140000000000001,0.5349999999999999,0.88375,0.5505180902233223,0.7093750000000001,200
15-11-7,3,KNN,DeepONMF_W,5,PROMEDIO_MACRO,109,709,91,91,0.818,0.545,0.8862500000000001,0.5827938607343425,0.7156250000000001,200
15-11-7,3,SVM,DeepONMF_H3,1,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.9700000000000001,0.8862355889724312,0.925,200
15-11-7,3,SVM,DeepONMF_H3,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8812857673727239,0.925,200
15-11-7,3,SVM,DeepONMF_H3,3,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8688652884975998,0.91875,200
15-11-7,3,SVM,DeepONMF_H3,4,PROMEDIO_MACRO,172,772,28,28,0.944,0.8600000000000001,0.9650000000000001,0.8636507936507936,0.9125,200
15-11-7,3,SVM,DeepONMF_H3,5,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9117227133768487,0.940625,200
15-11-7,3,SVM,DeepONMF_W,1,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262499999999999,0.7181406828465653,0.815625,200
15-11-7,3,SVM,DeepONMF_W,2,PROMEDIO_MACRO,135,735,65,65,0.8699999999999999,0.675,0.91875,0.6722488009073375,0.796875,200
15-11-7,3,SVM,DeepONMF_W,3,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.6863060796645704,0.803125,200
15-11-7,3,SVM,DeepONMF_W,4,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.7150000000000001,0.92875,0.7093975322922691,0.821875,200
15-11-7,3,SVM,DeepONMF_W,5,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.68,0.9199999999999999,0.6691342840483607,0.8,200
15-11-7,3,UjaNet,DeepONMF_H3,1,PROMEDIO_MACRO,188,788,12,12,0.976,0.9399999999999998,0.985,0.9433259011519881,0.9625,200
15-11-7,3,UjaNet,DeepONMF_H3,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8950000000000001,0.9737499999999999,0.8989898157737815,0.934375,200
15-11-7,3,UjaNet,DeepONMF_H3,3,PROMEDIO_MACRO,187,787,13,13,0.9739999999999999,0.9349999999999999,0.98375,0.9371817014820865,0.959375,200
15-11-7,3,UjaNet,DeepONMF_H3,4,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9364547732968787,0.959375,200
15-11-7,3,UjaNet,DeepONMF_H3,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887499999999999,0.955894960894961,0.971875,200
15-11-7,3,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.89,0.9724999999999999,0.904054945724263,0.93125,200
15-11-7,3,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625000000000001,0.8603125224719909,0.90625,200
15-11-7,3,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.96125,0.8526072746256741,0.903125,200
15-11-7,3,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662500000000002,0.8657280536350305,0.915625,200
15-11-7,3,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9575000000000001,0.8428350951374206,0.89375,200
