epoca,loss_train,loss_val
1,1.4595942748220343,0.7765190601348877
2,0.723417917364522,0.40721529722213745
3,0.5550208205455228,0.32690542936325073
4,0.3598225746107729,0.21393251419067383
5,0.2585493360008848,0.25409364700317383
6,0.300291429616903,0.13629686832427979
7,0.18308965225802049,0.13358692824840546
8,0.13337078592494914,0.15636323392391205
9,0.1429777241336476,0.162000373005867
10,0.08627783161538996,0.1701715886592865
11,0.059183367620311116,0.19978748261928558
12,0.07636456963250805,0.1543588787317276
13,0.06508670464053896,0.14807865023612976
14,0.06795799360291935,0.19585520029067993
15,0.06674926623685751,0.1765790581703186
16,0.06424554482931087,0.10016237199306488
17,0.029392414979252192,0.14411908388137817
18,0.030641186761050977,0.1634911745786667
19,0.03730157139814669,0.17601093649864197
20,0.03637759861301579,0.21663372218608856
21,0.04163685486338708,0.18337120115756989
22,0.026772326844772164,0.24232278764247894
23,0.028314131944649778,0.20690840482711792
24,0.012824670509315328,0.19834955036640167
25,0.012948806884699144,0.26232948899269104
26,0.021703053735510174,0.2776271104812622
