base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
original,NMF_H4,1,PROMEDIO_MACRO,197,797,3,3,0.994,0.985,0.9962500000000001,0.9855981416957027,0.990625,200
original,NMF_H4,2,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.9850000000000001,0.939729464119708,0.9625,200
original,NMF_H4,3,PROMEDIO_MACRO,189,789,11,11,0.9780000000000001,0.945,0.9862499999999998,0.9474159459471577,0.965625,200
original,NMF_H4,4,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9509877044253257,0.96875,200
original,NMF_H4,5,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.960955490592473,0.975,200
