,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,4,0
real_AS,0,22,3,10,5
real_MR,0,7,27,6,0
real_MS,3,7,0,30,0
real_MVP,9,6,2,3,20
